证券代码,证券名称,流通市值,总市值,最新价,涨跌幅,振幅,成交额,换手率,市盈率,市净率,EPS,ROE,每股净资产,股息率,资产负债率,ths名称,明星股,高分红,中概股,中概种类,SEC摘牌,SPAC,空壳公司,所属概念,三级行业,二级行业,一级行业,上市板块,异动值
XEL,埃克西尔能源,299.82,299.82,53.96,-1.91,1.76,3.49,1.16,16.29,1.68,3.313299724,2.7526299461,32.108951863,3.91,0.727971334909,埃克西尔能源,,,,,,,,天然气,电力公用事业,电力,公用事业,Nasdaq Global Select Market,0.6278134147308791
OPRA,欧朋浏览器,11.8,11.8,13.34,-1.91,6.06,0.16,1.33,7.73,1.31,1.725892438,1.6288631163,10.199171664,5.85,0.096020577484,欧朋浏览器,明星股,,中概股,,,,,科技股,应用软件,软件,科技,Nasdaq Global Select Market,0.2888471259743351
OGE,OGE Energy,67.82,67.82,33.82,-1.91,2.2,0.41,0.59,16.27,1.5,2.078320615,9.3400560224,22.496524198,4.93,0.647274973223,OGE Energy,,,,,,,,,电力公用事业,电力,公用事业,主板,0.1171485519930569
F,福特汽车,510.62,510.62,12.79,-1.92,3.14,7.36,1.43,13.02,1.19,0.98238196,3.1105869715,10.738071038,4.93,0.843636204578,福特汽车,明星股,高分红,,,,,,"汽车制造,无人驾驶,新能源汽车,新能源汽车",汽车制造商,汽车,可选消费,主板,2.573225771132253
PENN,佩恩国民博彩,25.6,25.6,16.86,-1.92,4.25,0.82,3.18,-5.23,0.8,-3.226500988,-14.412188593799998,21.084854724,-,0.800824192926,佩恩国民博彩,,,,,,,,,赌场与赌博,酒店餐饮,可选消费,Nasdaq Global Select Market,0.748317087815549
CLF,克利夫兰克里夫,85.02,85.02,17.88,-1.92,2.58,1.67,1.95,21.85,1.18,0.818127186,-0.8881230117000001,15.144817145,-,0.568229287538,克利夫兰克里夫,,,,,,,,钢铁,多种金属与采矿,金属与采矿,资源,主板,0.580622106567887
FBP,第一万能金控,28.74,28.74,17.24,-1.93,2.84,0.15,0.53,9.49,1.92,1.816743836,21.455757382999998,8.983477465,3.36,0.9208014427,第一万能金控,,,,,,,,,综合性银行,银行,金融,主板,0.07461645141289398
NFG,National Fuel Gas,49.59,49.59,53.83,-1.95,2.23,0.33,0.67,11.27,1.56,4.778121758,4.3347501163999995,34.452229382,3.68,0.630392435882,National Fuel Gas,,,,,,,,,燃气公用事业,燃气,公用事业,主板,0.10224590793910984
DAO,网易有道,4.21,4.21,3.52,-1.95,6.99,0.01,0.12,-5.42,-1.36,-0.649644501,29.551899941600002,-2.583216229,-,2.277823424029,网易有道,,,热门中概股,,SEC确定摘牌名单,,,"在线教育,内地教育",教育服务,社会服务,可选消费,主板,0.029385957236692517
MERC,美世国际,6.72,6.72,10.05,-1.95,4.0,0.01,0.18,-2.78,1.06,-3.620897739,-32.839097160899996,9.505051031,2.99,0.761355348087,美世国际,,,,,,,,,纸制品,纸类与林业产品,原材料,Nasdaq Global Select Market,0.011776635065854562
RNW,ReNew Energy Global,20.55,20.55,5.51,-1.96,3.11,0.02,0.1,44.75,1.65,0.123119344,3.3575963482000004,3.345361901,-,0.864285577347,ReNew Energy Global,,,,,,,,,新能源发电业者,电力,公用事业,Nasdaq Capital Market,0.012260877274163431
GWW,固安捷,455.98,455.98,929.26,-1.96,2.87,3.33,0.73,25.07,14.25,37.070395336,15.1409566044,65.194169697,0.8,0.582261904762,固安捷,,,,,,,,"现代服务业,ESG",贸易公司与经销商,资本品,工业,主板,1.0371316113536448
SFNC,西蒙斯第一国民银行,21.95,21.95,17.5,-1.96,2.77,0.08,0.37,12.54,0.64,1.395770477,5.2288208368,27.320191647,4.63,0.874697255588,西蒙斯第一国民银行,,,,,,,,,区域性银行,银行,金融,Nasdaq Global Select Market,0.04076715627913509
AUTL,Autolus Therapeutics,10.64,10.64,4.0,-1.96,3.8,0.11,1.03,-5.1,9.54,-0.783611836,-101.6135638843,0.419191324,-,0.703037713683,Autolus Therapeutics,,,,,,,,,生物科技,生物科技,医疗保健,Nasdaq Global Select Market,0.1060915099194836
SLP,Simulations Plus,8.93,8.93,44.69,-1.97,2.43,0.04,0.4,84.93,5.04,0.526196094,3.4425629633,8.858568287,0.54,0.087305965263,Simulations Plus,,,,,,,,,医疗保健技术,医疗保健设备与服务,医疗保健,Nasdaq Capital Market,0.021057283659227967
TRML,Tourmaline Bio,4.02,4.02,15.68,-2.0,4.66,0.06,1.4,-9.55,1.96,-1.642484753,-39.6582484054,7.994928277,9.64,0.024979195891,Tourmaline Bio,,,,,,,,,生物科技,生物科技,医疗保健,Nasdaq Global Select Market,0.10212755899962844
APLD,Applied Digital,3.61,3.61,2.94,-2.0,8.42,0.1,2.69,-3.95,3.05,-0.743827132,-95.3051880565,0.965361285,-,0.815774416638,Applied Digital,,,,,,,,,互联网服务和基础设施,信息技术服务,科技,Nasdaq Global Select Market,0.3961280541888923
BCAN,BYND Cannasoft,0.07,0.07,0.92,-2.0,11.59,0.01,14.75,-0.51,0.27,-1.804193317,-43.9852496864,3.397287446,-,0.053670368993,BYND Cannasoft,,,,,,,,,应用软件,软件,科技,Nasdaq Capital Market,0.14334243797145388
MLGO,MicroAlgo,0.18,0.18,2.42,-2.02,6.93,0.01,2.74,-0.49,0.41,-4.973088215,-68.2189504217,5.959373884,-,0.207823499887,MicroAlgo,,,,,,,,中概科技,数据处理和外包服务,信息技术服务,科技,Nasdaq Capital Market,0.06604964083580098
PLMR,Palomar,19.81,19.81,79.5,-2.03,5.06,0.18,0.92,25.02,4.2,3.17807509,18.5047768357,18.909789551,-,0.724094888708,Palomar Holdings,,,,,,,,,财产与意外伤害保险,保险,金融,Nasdaq Global Select Market,0.22265948965177187
AXS,埃克斯资本,51.35,51.35,60.64,-2.04,1.7,0.37,0.72,13.65,0.98,4.443306875,7.5994743467,62.148530851,2.9,0.826013914666,埃克斯资本,,,,,,,,,再保险,保险,金融,主板,0.0995230082037353
MTRX,美佳工程,3.15,3.15,11.53,-2.04,2.55,0.01,0.28,-16.53,1.76,-0.697314978,-3.339678241,6.552343634,-,0.558065775108,美佳工程,,,,,,,,,建筑与工程,资本品,工业,Nasdaq Global Select Market,0.007691888643798346
MET,大都会人寿,509.15,509.15,70.42,-2.06,2.13,3.99,0.78,32.27,1.7,2.182511296,5.2691331642,41.513356486,2.95,0.95600101224,大都会人寿,明星股,高分红,,,,,,,人寿与健康保险,保险,金融,主板,0.7851549244017139
TFII,TFI International,116.55,116.55,137.84,-2.06,4.29,1.32,1.15,23.99,4.5,5.745443794,3.5856195212,30.600721424,1.09,0.625055500232,TFI International,,,,,,,,,地面货运,运输,工业,主板,0.9061475668138854
ULCC,Frontier Group,13.7,13.7,6.12,-2.08,4.16,0.08,0.61,-124.56,2.7,-0.049132081,-2.1653543307,2.264542274,-,0.898457840977,Frontier Group,,,,,,,,,航空公司,运输,工业,Nasdaq Global Select Market,0.08221563111905839
RMAX,RE/MAX控股,1.33,1.33,7.06,-2.08,4.72,0.01,0.74,-1.93,0.32,-3.661089281,-15.471726026999999,21.803589578,6.52,1.131787230356,RE/MAX控股,,,,,,,,房地产服务,房地产服务,房地产管理和开发,房地产,主板,0.02453583564693333
WH,温德姆酒店及度假村,59.46,59.46,73.79,-2.08,2.92,0.87,1.45,24.98,8.82,2.953701889,2.2535211268,8.364685183,1.94,0.834153543307,温德姆酒店及度假村,,,,,,,,,酒店、度假村与豪华游轮,酒店餐饮,可选消费,主板,0.38808588487704987
IMVT,Immunovant,39.48,39.48,27.17,-2.09,3.6,0.39,0.97,-16.22,5.81,-1.675573154,-35.3254536694,4.675683896,-,0.04512218777,Immunovant,,,,,,,,,制药,制药,医疗保健,Nasdaq Capital Market,0.25580545028601803
WST,West Pharmaceutical,262.55,262.55,360.43,-2.1,3.02,2.18,0.83,46.17,9.79,7.807184963,4.146288837699999,36.799613174,0.22,0.255864308914,West Pharmaceutical,,,,,,,,ESG,医疗保健用品,医疗保健设备与服务,医疗保健,主板,0.792762004893192
STXS,趋实医疗设备,1.89,1.89,2.3,-2.13,5.32,0.01,0.29,-9.12,8.62,-0.252201537,-76.9299337035,0.266897972,-,0.476961989072,趋实医疗设备,,,,,,,,,医疗保健设备,医疗保健设备与服务,医疗保健,主板,0.02596672874491011
ADVM,Adverum生物科技,1.91,1.91,9.19,-2.13,10.54,0.08,3.84,-1.63,2.29,-5.632932692,-88.43075320679999,4.012932692,-,0.517548118606,Adverum生物科技,,,,,,,,,生物科技,生物科技,医疗保健,Nasdaq Capital Market,0.5223850459362785
AMWL,American Well,1.53,1.53,0.53,-2.13,4.82,0.01,0.43,-0.23,0.33,-2.334167494,-88.36669947440001,1.604891404,-,0.18571828287,American Well,,,,,,,,,医疗保健技术,医疗保健设备与服务,医疗保健,主板,0.024188426269318032
PBI,必能宝,7.34,7.34,4.13,-2.13,3.08,0.03,0.39,-1.9,-1.99,-2.17049632,250.4697602972,-2.074524998,4.84,1.086273417467,必能宝,,,,,,,,"软件外包,物流,WSB",办公服务与用品,商业服务,工业,主板,0.023649005660343024
CALM,卡尔梅尔食品,27.89,27.89,56.87,-2.13,2.53,0.37,1.33,10.12,1.62,5.619645336,9.8743775176,35.151118331,1.55,0.193374451437,卡尔梅尔食品,,,,,,,,农产品,农产品,食品饮料,日常消费品,Nasdaq Global Select Market,0.15620577096748658
EGHT,8x8,2.8,2.8,2.27,-2.16,9.05,0.02,0.67,-5.24,2.55,-0.432923242,-41.990094380100004,0.888597803,-,0.867340495792,8x8,,,,,,,,,系统软件,软件,科技,Nasdaq Global Select Market,0.09447729199420496
ILPT,Industrial Logistics,2.39,2.39,3.63,-2.16,4.49,0.02,0.66,-2.21,0.36,-1.640114881,-14.786147254900001,10.17512455,1.1,0.791184963176,Industrial Logistics,,,,,,,,,工业REIT,股权房地产投资信托 (REITs),房地产,Nasdaq Global Select Market,0.03802019828065113
ITIC,投资者不动产,3.0,3.0,159.36,-2.16,2.31,0.01,0.22,13.84,1.19,11.511471128,8.805353213,133.530623295,3.66,0.239007257403,投资者不动产,,,,,,,,,财产与意外伤害保险,保险,金融,Nasdaq Global Select Market,0.006740275006839694
CRI,卡特,25.62,25.62,70.01,-2.17,7.74,1.21,4.71,10.93,3.05,6.408109151,4.5100121367999995,22.987766787,4.36,0.63187644989,卡特,,,,,,,,,服装、服饰与奢侈品,纺织服装,可选消费,主板,2.5270654802431283
WBD,Warner Bros,198.71,198.71,8.11,-2.17,1.69,1.61,0.81,-6.36,0.44,-1.275850795,-6.7720236999,18.458614216,-,0.621430957094,Warner Bros,,,,,,,,,电影和娱乐,媒体娱乐,科技,Nasdaq Global Select Market,0.37436655852660256
KMPR,Kemper,36.95,36.95,57.43,-2.18,2.32,0.37,0.99,-13.58,1.47,-4.229405372,-10.5143166274,38.939751336,2.16,0.80341685828,Kemper,,,,,,,,,多元化保险,保险,金融,主板,0.12919470987007514
DENN,丹尼斯,4.21,4.21,8.07,-2.18,4.12,0.06,1.46,21.1,-6.71,0.382482189,-39.969138895,-1.202119755,-,1.134861386607,丹尼斯,,,,,,,,餐饮连锁,餐馆,酒店餐饮,可选消费,Nasdaq Capital Market,0.08462415026990039
NATL,NCR Atleos,15.18,15.18,21.06,-2.18,3.2,0.08,0.54,-11.33,5.35,-1.85852982,-7.5556808571000005,3.938973648,-,0.950008709284,NCR Atleos,,,,,,,,,应用软件,软件,科技,主板,0.054992736379388785
ALX,亚历山大,10.57,10.57,206.9,-2.19,1.03,0.02,0.22,10.32,4.45,20.052317374,43.1980192173,46.532897094,8.7,0.830690043315,亚历山大,,,,,,,,,多样化REIT,股权房地产投资信托 (REITs),房地产,主板,0.008610133465232815
HTBK,Heritage Commerce,4.9,4.9,8.0,-2.2,4.4,0.07,1.35,7.6,0.73,1.052068347,9.8736207796,10.985488614,6.5,0.870448846238,Heritage Commerce,,,,,,,,,区域性银行,银行,金融,Nasdaq Global Select Market,0.10350044230810514
NGL,Ngl能源合作伙伴,7.63,7.63,5.76,-2.21,4.16,0.03,0.41,12.83,0.55,0.448952971,6.8946678646,10.535113274,-,0.736704070332,Ngl能源合作伙伴,,,,,,,,能源,石油与天然气的炼制和营销,石油,资源,主板,0.03603508880405904
BVS,Bioventus,3.15,3.15,3.98,-2.21,3.44,0.01,0.16,-2.02,1.82,-1.973459664,-62.638699835,2.192759627,-,0.727321157712,Bioventus,,,,,,,,,生命科学工具和服务,生命科学工具和服务,医疗保健,Nasdaq Global Select Market,0.01191856237497649
PARA,派拉蒙全球,74.53,79.38,11.91,-2.22,3.37,1.84,2.45,-13.06,0.35,-0.912267441,-2.6688907423,33.798908522,1.68,0.569504883925,派拉蒙全球,,,,,,,,,广播,媒体娱乐,科技,Nasdaq Global Select Market,0.9576247617735137
CNC,康西哥,396.92,396.92,74.0,-2.22,4.92,4.68,1.19,14.51,1.47,5.098968461,4.4054699042,50.258863536,-,0.672443841983,康西哥,,,,,,,,"医疗保险,医疗保健",管理型保健护理,医疗保健设备与服务,医疗保健,主板,3.2154696544535053
AMTX,Aemetis,1.68,1.68,3.94,-2.23,3.85,0.03,1.82,-3.62,-0.77,-1.08944892,22.1664585477,-5.092317066,-,1.891420096464,Aemetis,,,,,,,,生物质能,煤与消费用燃料,煤炭,资源,Nasdaq Global Market,0.05128137241031696
GLPI,Gaming And Leisure,115.28,115.28,42.46,-2.23,4.01,0.75,0.65,15.89,2.79,2.671802724,4.2120089236,15.201506896,6.92,0.618312204298,Gaming And Leisure,,,,,,,,,多样化REIT,股权房地产投资信托 (REITs),房地产,Nasdaq Global Select Market,0.4687300073640476
BITF,Bitfarms,6.65,6.65,1.96,-2.24,4.83,0.18,2.66,-6.39,2.26,-0.30664261,-37.8202704668,0.868801078,-,0.221699122054,Bitfarms,,,,,,,,,矿场,虚拟货币,科技,Nasdaq Global Market,0.2774472395148848
ADCT,ADC Therapeutics,3.58,3.58,4.34,-2.25,6.76,0.01,0.39,-1.49,-2.42,-2.908691528,697.8487746737,-1.79631419,-,1.417859417896,ADC Therapeutics,,,,,,,,,制药,制药,医疗保健,主板,0.029512380450070118
CHE,Chemed,84.83,84.83,560.42,-2.25,3.36,0.58,0.68,29.93,7.17,18.722271758,5.6749430799,78.183924115,0.28,0.314961568805,Chemed,,,,,,,,,保健护理服务,医疗保健设备与服务,医疗保健,主板,0.29694975327614276
CBRL,CB乡村店,13.17,13.17,59.32,-2.26,2.87,0.29,2.17,15.79,2.85,3.757473846,6.7647009068,20.808306404,8.77,0.788579164224,CB乡村店,,,,,,,,餐饮连锁,餐馆,酒店餐饮,可选消费,Nasdaq Global Select Market,0.17624775429120013
AMTB,Amerant银行A,7.27,7.27,21.58,-2.26,3.8,0.02,0.21,22.39,0.99,0.963826257,4.5003615249,21.835692987,1.67,0.924244212859,Amerant银行A,,,,,,,,,综合性银行,银行,金融,主板,0.021407620751523016
ALTM,Arcadium Lithium,41.69,41.69,3.88,-2.27,5.79,0.3,0.71,11.11,2.34,0.349125813,20.4573624194,1.660651226,-,0.292963066159,Arcadium Lithium,,,,,,,,锂电池,锂,金属与采矿,资源,主板,0.3797636986328179
HY,海斯特-耶鲁物料运输,10.26,10.26,58.68,-2.28,3.41,0.05,0.44,8.15,2.63,7.198888478,42.369173817900005,22.294254309,2.22,0.804338415661,海斯特-耶鲁物料运输,,,,,,,,,建筑机械和重型运输设备,资本品,工业,主板,0.041676542921869474
PXD,先锋自然资源,628.14,628.14,268.87,-2.28,2.9,5.54,0.88,12.83,2.71,20.948269071,21.412320616,99.181108021,4.07,0.367137355584,先锋自然资源,,,,,,,,"油气开采,页岩油",石油与天然气的勘探与生产,石油,资源,主板,1.6767070991912958
ACGL,艾奇资本,341.01,341.01,90.9,-2.31,1.77,1.33,0.39,7.68,1.86,11.843408169,28.423375875599998,48.922365545,-,0.688401860591,艾奇资本,,,,,,,,,保险经纪商,保险,金融,Nasdaq Global Select Market,0.3129860069099208
QCRH,QCR控股,9.45,9.45,56.21,-2.31,3.38,0.05,0.53,8.32,1.07,6.756567004,13.6872935901,52.751415834,0.43,0.896169691297,QCR控股,,,,,,,,,区域性银行,银行,金融,Nasdaq Global Market,0.04206597264213033
RXO,RXO,22.76,22.76,19.36,-2.32,3.23,0.07,0.32,568.91,3.83,0.03403022,0.6773920406,5.053487679,-,0.674520547945,RXO,,,,,,,,,地面货运,运输,工业,主板,0.04427849264705095
WTW,Willis Towers Watson,256.56,256.56,250.95,-2.32,2.99,1.93,0.75,24.62,2.7,10.192108231,1.9990530801,92.814697701,1.35,0.683566491385,Willis Towers Watson,,,,,,,,,保险经纪商,保险,金融,Nasdaq Global Select Market,0.6941159511846807
DMLP,多尔切斯特,13.08,13.08,33.05,-2.33,2.82,0.05,0.4,11.46,7.05,2.882962369,63.9176643562,4.687766487,13.01,0.028827885798,多尔切斯特,,,,,,,,,石油与天然气的勘探与生产,石油,资源,Nasdaq Global Select Market,0.029665208757473405
JBSS,John B. Sanfilippo,11.51,11.51,99.26,-2.33,3.07,0.05,0.42,17.14,3.75,5.789957074,12.2643649782,26.485751916,3.53,0.36581423815,John B. Sanfilippo,,,,,,,,,包装食品与肉类,食品饮料,日常消费品,Nasdaq Global Select Market,0.034718291344584096
REVG,REV Group,11.02,11.02,21.24,-2.34,3.95,0.1,0.92,4.56,2.22,4.653991173,36.756865506500006,9.56043487,15.07,0.650904229118,REV Group,,,,,,,,,汽车零件与设备,汽车,可选消费,主板,0.10098627630645066
PRI,Primerica,74.07,74.07,213.46,-2.35,2.64,0.67,0.9,12.85,3.59,16.617538476,28.1459555147,59.54080224,1.26,0.862523034081,Primerica,,,,,,,,,人寿与健康保险,保险,金融,主板,0.2471789769480835
HCA,HCA健康护理,811.15,811.15,306.69,-2.37,3.66,6.84,0.85,14.83,-50.23,20.681666206,-93.8920035409,-6.106195781,0.8,0.977704434535,HCA健康护理,明星股,,,,,,,"生物医药,医疗保健",保健护理机构,医疗保健设备与服务,医疗保健,主板,2.804821543665184
EVH,Evolent Health,32.13,32.13,27.65,-2.37,3.78,0.29,0.91,-28.42,2.58,-0.972811636,-10.737362535599999,10.724060671,-,0.535080296742,Evolent Health,,,,,,,,,医疗保健技术,医疗保健设备与服务,医疗保健,主板,0.2130750604133387
AZZ,AZZ,17.95,17.95,71.49,-2.39,2.12,2.34,13.1,17.66,1.92,4.047765118,11.365747719,37.227750777,0.95,0.574361707215,AZZ,,,,,,,,,电气部件与设备,资本品,工业,主板,1.0047031019800072
SJW,SJW,17.23,17.23,53.5,-2.39,4.07,0.18,1.05,20.27,1.4,2.639248158,7.2506307947,38.302808192,2.88,0.716138554365,SJW,,,,,,,,,水公用事业,水,公用事业,主板,0.1694414012929828
PFG,信安金融,185.93,185.93,79.12,-2.39,2.98,1.12,0.61,29.84,1.7,2.651914894,5.965720084,46.45106383,3.35,0.963249561461,信安金融,,,,,,,,财产管理,人寿与健康保险,保险,金融,Nasdaq Global Select Market,0.4214551771837212
TDOC,Teladoc Health,22.03,22.03,13.01,-2.4,7.13,1.01,4.55,-9.45,0.96,-1.376312414,-3.5488413687,13.518655327,-,0.470255205339,Teladoc Health,,,,,,,,ESG,医疗保健技术,医疗保健设备与服务,医疗保健,主板,1.9536202308019457
TVTX,Travere Therapeutics,4.0,4.0,5.26,-2.41,6.4,0.06,1.6,-3.59,1.99,-1.463680383,-91.43769417349999,2.638458673,-,0.745459892282,Travere Therapeutics,,,,,,,,,制药,制药,医疗保健,Nasdaq Global Market,0.15879433286693415
ELTK,Eltek,0.73,0.73,10.9,-2.42,3.49,0.01,0.73,11.5,2.72,0.947525888,26.5305270191,4.007857022,2.02,0.430327955736,Eltek,,,,,,,,电子元件,电子设备和仪器,计算机设备,科技,Nasdaq Capital Market,0.019046955070843283
HG,Hamilton Insurance,15.22,15.22,13.71,-2.42,6.06,0.03,0.21,5.88,0.74,2.330810606,13.939908400600002,18.448598328,-,0.693018434786,Hamilton Insurance,,,,,,,,次新上市股,多元化保险,保险,金融,主板,0.0507716264683924
GDEN,黄金娱乐,9.38,9.38,32.41,-2.44,3.52,0.06,0.69,3.67,1.74,8.834788359,57.431120762,18.575350134,6.94,0.629732634755,黄金娱乐,,,,,,,,,赌场与赌博,酒店餐饮,可选消费,Nasdaq Global Market,0.05362948708851498
NIC,Nicolet Bankshares,11.91,11.91,79.74,-2.48,3.14,0.02,0.18,19.35,1.15,4.120143204,6.116321060100001,69.589336601,1.25,0.877311783492,Nicolet Bankshares,,,,,,,,,区域性银行,银行,金融,主板,0.014223856678484297
MREO,Mereo Biopharma,3.84,3.84,2.74,-2.49,2.85,0.02,0.4,-13.04,7.61,-0.210063977,-57.8110438596,0.360279753,-,0.240033684717,Mereo Biopharma,,,,,,,,,制药,制药,医疗保健,Nasdaq Capital Market,0.017046123875219282
ROP,儒博实业,563.77,563.77,526.78,-2.52,2.55,4.54,0.8,40.73,3.23,12.933749071,8.2681751118,163.001492408,0.54,0.380676311352,儒博实业,,,,,,,,,工业集团企业,资本品,工业,Nasdaq Global Select Market,1.1533936898845945
MIST,Milestone制药,0.82,0.82,1.54,-2.53,6.75,0.01,0.88,-1.37,4.88,-1.122958594,-143.6133735969,0.31554224,-,0.777058463829,Milestone制药,,,,,,,,,制药,制药,医疗保健,Nasdaq Global Market,0.04645333930900736
AGL,agilon health,20.55,20.55,5.0,-2.53,6.63,0.12,0.59,-7.83,3.11,-0.63883101,-30.838156517199998,1.610090317,-,0.620291854744,agilon health,,,,,,,,,保健护理服务,医疗保健设备与服务,医疗保健,主板,0.21366801371229424
PLX,PROTALIX生物疗法,0.84,0.84,1.15,-2.54,11.02,0.01,1.31,10.11,2.5,0.11378177,72.5020716124,0.459521204,-,0.602423194448,PROTALIX生物疗法,,,,,,,,,生物科技,生物科技,医疗保健,主板,0.0889687481923072
FCNCA,第一公民银行股份,254.92,254.92,1754.5,-2.55,3.16,1.89,0.74,2.22,1.2,789.14033876,74.1727851991,1462.8621926,0.27,0.900565125048,第一公民银行股份,,,,,,,,,区域性银行,银行,金融,Nasdaq Global Select Market,0.7375044013981298
PRG,PROG ,14.69,14.69,34.02,-2.58,3.89,0.12,0.78,13.02,2.51,2.611977133,3.734377404,13.551726069,0.35,0.59971019371,PROG ,,,,,,,,,特殊消费者服务,社会服务,可选消费,主板,0.11014992024374066
NVRO,Nevro,4.15,4.15,11.32,-2.58,4.22,0.03,0.78,-4.5,1.42,-2.513890422,-29.8897444333,7.991654188,-,0.53887210109,Nevro,,,,,,,,,医疗保健设备,医疗保健设备与服务,医疗保健,主板,0.04396774284068534
MGM,美高梅,130.26,130.26,41.09,-2.58,3.13,1.94,1.48,11.4,3.42,3.602913269,26.431095193800004,12.022023642,-,0.896916434332,美高梅,,,,,,,,,赌场与赌博,酒店餐饮,可选消费,主板,0.8314016377595935
AOUT,American Outdoor,1.01,1.01,7.89,-2.59,5.93,0.01,0.58,-9.34,0.55,-0.845162433,-3.7115605546999997,14.29972194,-,0.236963514152,American Outdoor,,,,,,,,,休闲用品,耐用商品,可选消费,Nasdaq Global Select Market,0.03662504998500997
GOTU,高途,17.3,17.3,6.7,-2.62,8.79,0.36,2.06,-1679.01,3.94,-0.00399044,-0.23533987069999998,1.69846023,-,0.426179994528,高途,,,热门中概股,,SEC确定摘牌名单,,,"在线教育,内地教育",教育服务,社会服务,可选消费,主板,0.9775510828637002
FLXS,弗莱克斯蒂尔工业,1.94,1.94,37.61,-2.64,3.7,0.01,0.35,12.55,1.35,2.997734855,2.6673306354,27.869284081,1.6,0.473226999809,弗莱克斯蒂尔工业,,,,,,,,,家庭装饰零售,零售业,可选消费,Nasdaq Global Select Market,0.015429745948508426
LYTS,LSI设备,4.29,4.29,14.77,-2.7,6.13,0.02,0.39,15.89,2.23,0.929401758,7.5214837846,6.636805046,1.35,0.329037239,LSI设备,,,,,,,,电子元件,电气部件与设备,资本品,工业,Nasdaq Global Select Market,0.048838452258315325
QBTS,D-Wave Quantum,2.33,2.33,1.44,-2.7,8.11,0.05,2.19,-2.81,-9.51,-0.511569397,306.6698798754,-0.151408214,-,1.412443560887,D-Wave Quantum,,,,,,,,,应用软件,软件,科技,主板,0.2161367851978493
NCMI,National Cinemedia,4.33,4.33,4.47,-2.72,3.92,0.01,0.31,0.61,1.0,7.268263772,-1745.5445544555,4.47824817,-,0.23463096706,National Cinemedia,,,,,,,,,广告,媒体娱乐,科技,Nasdaq Global Select Market,0.013028257202606596
EGBN,伊格尔合众银行,5.86,5.86,19.41,-2.76,4.43,0.08,1.29,5.83,0.46,3.3305139,8.0343514196,42.214745695,9.27,0.890755810474,伊格尔合众银行,,,,,,,,,区域性银行,银行,金融,Nasdaq Capital Market,0.11327197478501365
MOFG,西部第一银行,3.21,3.21,20.41,-2.76,6.48,0.01,0.38,15.41,0.61,1.324341348,4.1013752850000005,33.292845655,4.75,0.91841699935,西部第一银行,,,,,,,,,区域性银行,银行,金融,Nasdaq Global Select Market,0.02881871441313502
GTN,格林电视,5.07,5.56,5.61,-2.77,4.16,0.05,0.98,-7.32,0.21,-0.766191532,-2.8216075738,26.423526403,5.7,0.753665413534,格林电视,,,,,,,,,有线和卫星电视,媒体娱乐,科技,主板,0.06577570681358122
XOM,埃克森美孚,4651.16,4651.16,117.96,-2.78,2.37,32.11,0.69,14.18,2.27,8.318539183,4.0092476076,52.054273396,3.15,0.436248074979,埃克森美孚,明星股,高分红,,,,,,"特朗普税改,油气装备,油气开采,特朗普,能源",综合性石油与天然气企业,石油,资源,主板,7.198746533851043
GCT,大健云仓,14.49,14.49,35.35,-2.78,6.31,0.64,4.36,15.4,4.99,2.295870602,38.7609894127,7.085025255,-,0.657087125063,大健云仓,,,,,,,,,大卖场与超市,零售业,可选消费,Nasdaq Global Market,1.1590233183920855
CDTX,Cidara Therapeutics,0.58,0.58,12.63,-2.85,14.31,0.03,4.39,-2.51,-7.02,-5.026797824,202.4991169198,-1.799747509,-,1.122482470536,Cidara Therapeutics,,,,,,,,,制药,制药,医疗保健,Nasdaq Capital Market,0.41475515467030094
MOH,Molina Healthcare,200.55,200.55,342.23,-2.86,3.72,2.04,1.02,18.73,4.46,18.276450512,6.9131832797,76.672354949,-,0.71037194611,Molina Healthcare,,,,,,,,"医疗保险,医疗保健",管理型保健护理,医疗保健设备与服务,医疗保健,主板,1.045484506779322
DGICA,多尼戈尔股份A,3.74,4.49,13.45,-2.89,2.6,0.01,0.16,101.49,0.94,0.132526193,0.9187849578,14.366459761,5.06,0.788312823619,多尼戈尔股份A,,,,,,,,,财产与意外伤害保险,保险,金融,Nasdaq Global Select Market,0.008293560007978222
PALI,Palisade Bio,0.05,0.05,6.05,-2.89,11.88,0.02,31.34,-0.42,0.46,-14.446776548,-103.3960995293,13.28751082,-,0.194918872758,Palisade Bio,,,,,,,,,生物科技,生物科技,医疗保健,Nasdaq Capital Market,0.30146152718547203
LLAP,Terran Orbital,2.71,2.71,1.34,-2.9,5.8,0.02,0.61,-1.78,-1.72,-0.751846804,121.9343363166,-0.780530698,-,1.715509298135,Terran Orbital,,,,,,,,,航天航空与国防,资本品,工业,主板,0.05220427992214435
ABAT,American Battery,0.74,0.74,1.34,-2.9,7.97,0.01,0.72,-2.52,1.11,-0.530894417,-25.860722241700003,1.209139236,-,0.250881788004,American Battery,,,,,,,,,电子元件,计算机设备,科技,Nasdaq Capital Market,0.05986460869144645
TAC,Transalta,20.39,20.39,6.63,-2.93,3.95,0.06,0.27,3.87,1.75,1.71263669,52.5122780506,3.787514523,2.5,0.807830003465,Transalta,,,,,,,,,独立电力生产商与能源贸易商,电力,公用事业,主板,0.05199643766766718
