stock-id,name,trading-status,industry,business,child-business,market-cap,update-date,一级行业,二级行业,三级行业,证券名称,证券代码,总市值,asset_subtype,sym,mktcap,ls,am,ric,product_subtype,am_u,yld,pc,pe,nc,ccy,nm,mktcap_u,suspend,涨跌幅,最新价,成交额
06083,環宇物流(亞洲),N,工業,工業支援,採購及供應鏈管理,165608227.62,2023-09-22T16:41:19,工业,工业支援,采购及供应链管理,环宇物流(亚洲),06083.HK,1.7,ODSH,6083,165.60,0.330,,6083.HK,,,3.03,0.00,8.09,0.000,HKD,環宇物流（亞洲）,M,,0.0,0.330,0.0
06088,FIT HON TENG,N,資訊科技,資訊科技器材,電訊設備,7435747543.44,2023-09-22T16:41:19,科技,资讯科技器材,电讯设备,FIT HON TENG,06088.HK,74.4,ODSH,6088,7.43,1.020,1.44,6088.HK,,1000000.0,,0.00,5.39,0.000,HKD,FIT HON TENG,B,,0.0,1.020,0.0
06090,勝捷企業,N,地產建築,地產,地產投資,2017868697.6,2023-09-22T16:41:19,地产建筑,地产,地产投资,胜捷企业,06090.HK,20.2,ODSH,6090,2.01,2.400,,6090.HK,,,3.60,0.00,4.90,0.000,HKD,勝捷企業,B,,0.0,2.400,0.0
06093,和泓服務,N,地產建築,地產,物業管理及服務,1590400000.0,2023-09-22T16:41:19,地产建筑,地产,物业管理及服务,和泓服务,06093.HK,15.9,ODSH,6093,1.59,2.840,38.96,6093.HK,,1000.0,,+1.43,20.49,+0.040,HKD,和泓服務,B,,1.43,2.840,0.0
06098,碧桂園服務,N,地產建築,地產,物業管理及服務,28942093202.88,2023-09-22T16:41:19,地产建筑,地产,物业管理及服务,碧桂园服务,06098.HK,289.4,ODSH,6098,28.94,8.580,468.3,6098.HK,,1000000.0,4.79,+6.72,13.18,+0.540,HKD,碧桂園服務,B,,6.72,8.580,4.7
06099,招商證券,N,金融,其他金融,證券及經紀,9023612460.72,2023-09-22T16:41:19,金融,其他金融,证券及经纪,招商证券,06099.HK,90.2,ODSH,6099,9.02,7.080,7.53,6099.HK,,1000000.0,2.84,+2.02,7.23,+0.140,HKD,招商證券,B,,2.02,7.080,0.1
06100,同道獵聘,N,非必需性消費,支援服務,其他支援服務,3687347004.18,2023-09-22T16:41:19,非必需性消费,支援服务,其他支援服务,同道猎聘,06100.HK,36.9,ODSH,6100,3.68,7.070,2.41,6100.HK,,1000000.0,,+5.05,70.84,+0.340,HKD,同道獵聘,B,,5.05,7.070,0.0
06108,新銳醫藥,N,醫療保健,藥品及生物科技,西藥分銷,83592332.85,2023-09-22T16:41:19,医疗保健,药品及生物科技,西药分销,新锐医药,06108.HK,0.8,ODSH,6108,83.59,0.050,249.27,6108.HK,,1000.0,,+11.11,,+0.005,HKD,新銳醫藥,M,,11.11,0.050,0.0
06110,滔搏,N,非必需性消費,零售相關,服裝零售,38881662090.48,2023-09-22T16:41:19,非必需性消费,零售相关,服装零售,滔搏,06110.HK,388.8,ODSH,6110,38.88,6.270,20.67,6110.HK,,1000000.0,5.70,+1.95,19.24,+0.120,HKD,滔搏,B,,1.95,6.270,0.2
06111,大發地產,S,地產建築,地產,地產發展商,76588941.0,2023-09-22T16:41:19,地产建筑,地产,地产发展商,大发地产,06111.HK,0.8,ODSH,6111,76.58,0.093,,6111.HK,,,,0.00,,0.000,HKD,大發地產,M,True,0.0,0.093,0.0
06113,UTS MARKETING,N,非必需性消費,媒體及娛樂,廣告及宣傳,460000000.0,2023-09-22T16:41:19,非必需性消费,媒体及娱乐,广告及宣传,UTS MARKETING,06113.HK,4.6,ODSH,6113,460.00,1.150,,6113.HK,,,5.65,0.00,25.90,0.000,HKD,UTS MARKETING,M,,0.0,1.150,0.0
06116,拉夏貝爾,S,非必需性消費,紡織及服飾,服裝,53697450.0,2023-09-22T16:41:19,非必需性消费,纺织及服饰,服装,拉夏贝尔,06116.HK,0.5,ODSH,6116,53.69,0.250,,6116.HK,,,,0.00,,0.000,HKD,拉夏貝爾,M,True,0.0,0.250,0.0
06117,日照港裕廊,N,工業,工業運輸,航運及港口,434600000.0,2023-09-22T16:41:19,工业,工业运输,航运及港口,日照港裕廊,06117.HK,4.3,ODSH,6117,434.60,0.530,5.1,6117.HK,,1000.0,5.11,0.00,3.90,0.000,HKD,日照港裕廊,M,,0.0,0.530,0.0
06118,奧星生命科技,N,醫療保健,藥品及生物科技,生物技術,958528340.0,2023-09-22T16:41:19,医疗保健,药品及生物科技,生物技术,奥星生命科技,06118.HK,9.6,ODSH,6118,958.52,1.870,72.61,6118.HK,,1000.0,,+0.54,9.72,+0.010,HKD,奧星生命科技,M,,0.54,1.870,0.0
06119,天源集團,N,工業,工業運輸,航運及港口,219000000.0,2023-09-22T16:41:19,工业,工业运输,航运及港口,天源集团,06119.HK,2.2,ODSH,6119,219.00,0.365,,6119.HK,,,12.52,0.00,11.09,0.000,HKD,天源集團,M,,0.0,0.365,0.0
06122,九台農商銀行,N,金融,銀行,銀行,2106972424.16,2023-09-22T16:41:19,金融,银行,银行,九台农商银行,06122.HK,21.1,ODSH,6122,2.10,2.180,47.96,6122.HK,,1000.0,,0.00,5.83,0.000,HKD,九台農商銀行,B,,0.0,2.180,0.0
06123,圓通國際快遞,N,工業,工業運輸,航空貨運及物流,563054600.0,2023-09-22T16:41:19,工业,工业运输,航空货运及物流,圆通国际快递,06123.HK,5.6,ODSH,6123,563.05,1.340,126.26,6123.HK,,1000.0,2.46,+0.75,4.10,+0.010,HKD,圓通國際快遞,M,,0.75,1.340,0.0
06127,昭衍新藥,N,醫療保健,藥品及生物科技,生物技術,1751609432.32,2023-09-22T16:41:19,医疗保健,药品及生物科技,生物技术,昭衍新药,06127.HK,17.5,ODSH,6127,1.75,14.720,4.5,6127.HK,,1000000.0,2.14,+4.40,9.08,+0.620,HKD,昭衍新藥,B,,4.4,14.720,0.0
06128,烯石電車新材料,N,原材料,一般金屬及礦石,其他金屬及礦石,323315663.08,2023-09-22T16:41:19,原材料,一般金属及矿石,其他金属及矿石,烯石电车新材料,06128.HK,3.2,ODSH,6128,323.31,0.410,63.9,6128.HK,,1000.0,,0.00,,0.000,HKD,烯石電車新材料,M,,0.0,0.410,0.0
06133,維太創科,N,資訊科技,資訊科技器材,電訊設備,242250000.0,2023-09-22T16:41:19,科技,资讯科技器材,电讯设备,维太创科,06133.HK,2.4,ODSH,6133,242.25,0.285,,6133.HK,,,,0.00,,0.000,HKD,維太創科,M,,0.0,0.285,0.0
06136,康達環保,N,公用事業,公用事業,水務,545632425.0,2023-09-22T16:41:19,公用事业,公用事业,水务,康达环保,06136.HK,5.5,ODSH,6136,545.63,0.255,36.2,6136.HK,,1000.0,,+6.25,2.05,+0.015,HKD,康達環保,M,,6.25,0.255,0.0
06138,哈爾濱銀行,N,金融,銀行,銀行,734727510.0,2023-09-22T16:41:19,金融,银行,银行,哈尔滨银行,06138.HK,7.3,ODSH,6138,734.72,0.243,87.34,6138.HK,,1000.0,,-1.22,,-0.003,HKD,哈爾濱銀行,M,,-1.22,0.243,0.0
06158,正榮地產,N,地產建築,地產,地產發展商,611485840.0,2023-09-22T16:41:19,地产建筑,地产,地产发展商,正荣地产,06158.HK,6.1,ODSH,6158,611.48,0.140,1.57,6158.HK,,1000000.0,,+1.45,,+0.002,HKD,正榮地產,M,,1.45,0.140,0.0
06160,百濟神州,N,醫療保健,藥品及生物科技,生物技術,158176860396.8,2023-09-22T16:41:19,医疗保健,药品及生物科技,生物技术,百济神州,06160.HK,1581.8,ODSH,6160,158.17,114.800,153.23,6160.HK,,1000000.0,,+2.32,,+2.600,HKD,百濟神州,B,,2.32,114.800,1.5
06161,泰加保險,S,金融,保險,保險,325595317.44,2023-09-22T16:41:19,金融,保险,保险,泰加保险,06161.HK,3.3,ODSH,6161,325.59,0.480,,6161.HK,,,,0.00,,0.000,HKD,泰加保險,M,True,0.0,0.480,0.0
06162,天瑞汽車內飾,N,非必需性消費,汽車,汽車零件,324000000.0,2023-09-22T16:41:19,非必需性消费,汽车,汽车零件,天瑞汽车内饰,06162.HK,3.2,ODSH,6162,324.00,0.162,192.7,6162.HK,,1000.0,,+1.25,,+0.002,HKD,天瑞汽車內飾,M,,1.25,0.162,0.0
06163,彭順國際,N,工業,工業工程,商用車及貨車,108086520.0,2023-09-22T16:41:19,工业,工业工程,商用车及货车,彭顺国际,06163.HK,1.1,ODSH,6163,108.08,0.430,,6163.HK,,,,0.00,,0.000,HKD,彭順國際,M,,0.0,0.430,0.0
06169,宇華教育,N,非必需性消費,支援服務,教育,2344412123.95,2023-09-22T16:41:19,非必需性消费,支援服务,教育,宇华教育,06169.HK,23.4,ODSH,6169,2.34,0.650,6.62,6169.HK,,1000000.0,,-1.52,1.83,-0.010,HKD,宇華教育,B,,-1.52,0.650,0.1
06178,光大證券,N,金融,其他金融,證券及經紀,4097796816.0,2023-09-22T16:41:19,金融,其他金融,证券及经纪,光大证券,06178.HK,41.0,ODSH,6178,4.09,5.820,6.57,6178.HK,,1000000.0,3.92,+2.46,8.47,+0.140,HKD,光大證券,B,,2.46,5.820,0.1
06182,乙德投資控股,N,地產建築,建築,建築及服務,124800000.0,2023-09-22T16:41:19,地产建筑,建筑,建筑及服务,乙德投资控股,06182.HK,1.2,ODSH,6182,124.80,0.156,27.82,6182.HK,,1000.0,,+3.31,,+0.005,HKD,乙德投資控股,M,,3.31,0.156,0.0
06185,康希諾生物,N,醫療保健,藥品及生物科技,生物技術,3164200965.0,2023-09-22T16:41:19,医疗保健,药品及生物科技,生物技术,康希诺生物,06185.HK,31.6,ODSH,6185,3.16,23.850,33.65,6185.HK,,1000000.0,,+2.80,,+0.650,HKD,康希諾生物,B,,2.8,23.850,0.3
06186,中國飛鶴,N,必需性消費,食品飲料,乳製品,40988497702.08,2023-09-22T16:41:19,必需性消费,食品饮料,乳制品,中国飞鹤,06186.HK,409.9,ODSH,6186,40.98,4.520,27.04,6186.HK,,1000000.0,6.79,+2.03,7.25,+0.090,HKD,中國飛鶴,B,,2.03,4.520,0.3
06188,迪信通,S,資訊科技,資訊科技器材,電訊設備,1511932332.0,2023-09-22T16:41:19,科技,资讯科技器材,电讯设备,迪信通,06188.HK,15.1,ODSH,6188,1.51,3.830,,6188.HK,,,,0.00,,0.000,HKD,迪信通,B,True,0.0,3.830,0.0
06189,愛得威建設集團,S,地產建築,建築,建築及服務,24791385.0,2023-09-22T16:41:19,地产建筑,建筑,建筑及服务,爱得威建设集团,06189.HK,0.2,ODSH,6189,24.79,0.395,,6189.HK,,,,0.00,,0.000,HKD,愛得威建設集團,M,True,0.0,0.395,0.0
06190,九江銀行,N,金融,銀行,銀行,3111268440.0,2023-09-22T16:41:19,金融,银行,银行,九江银行,06190.HK,31.1,ODSH,6190,3.11,6.450,,6190.HK,,,1.69,0.00,10.80,0.000,HKD,九江銀行,B,,0.0,6.450,0.0
06193,泰林科建,N,地產建築,建築,建築材料,83200000.0,2023-09-22T16:41:19,地产建筑,建筑,建筑材料,泰林科建,06193.HK,0.8,ODSH,6193,83.20,0.208,3.74,6193.HK,,1000.0,,0.00,8.22,0.000,HKD,泰林科建,M,,0.0,0.208,0.0
06196,鄭州銀行,N,金融,銀行,銀行,1858821360.0,2023-09-22T16:41:19,金融,银行,银行,郑州银行,06196.HK,18.6,ODSH,6196,1.85,0.920,2.88,6196.HK,,1000000.0,,+1.10,5.28,+0.010,HKD,鄭州銀行,B,,1.1,0.920,0.0
06198,青島港,N,工業,工業運輸,航運及港口,4429070750.0,2023-09-22T16:41:19,工业,工业运输,航运及港口,青岛港,06198.HK,44.3,ODSH,6198,4.42,4.030,10.36,6198.HK,,1000000.0,7.38,+0.25,5.12,+0.010,HKD,青島港,B,,0.25,4.030,0.1
06199,貴州銀行,N,金融,銀行,銀行,3850000000.0,2023-09-22T16:41:19,金融,银行,银行,贵州银行,06199.HK,38.5,ODSH,6199,3.85,1.750,35.55,6199.HK,,1000.0,3.83,-8.85,5.90,-0.170,HKD,貴州銀行,B,,-8.85,1.750,0.0
06288,FAST RETAIL-DRS,N,非必需性消費,紡織及服飾,服裝,9300000000.0,2023-09-22T16:41:19,非必需性消费,纺织及服饰,服装,FAST RETAIL-DRS,06288.HK,93.0,DPRC,6288,9.30,18.600,,6288.HK,,,0.71,0.00,39.75,0.000,HKD,FAST RETAIL-DRS,B,,0.0,18.600,0.0
06600,賽生藥業,N,醫療保健,藥品及生物科技,醫藥品,5872036645.44,2023-09-22T16:41:19,医疗保健,药品及生物科技,医药品,赛生药业,06600.HK,58.7,ODSH,6600,5.87,9.520,5.55,6600.HK,,1000000.0,4.10,-0.42,6.65,-0.040,HKD,賽生藥業,B,,-0.42,9.520,0.1
06601,朝雲集團,N,非必需性消費,家庭電器及用品,家具,2133333600.0,2023-09-22T16:41:19,非必需性消费,家庭电器及用品,家具,朝云集团,06601.HK,21.3,ODSH,6601,2.13,1.600,1.66,6601.HK,,1000000.0,4.36,+2.56,28.99,+0.040,HKD,朝雲集團,B,,2.56,1.600,0.0
06606,諾輝健康,N,醫療保健,醫療保健設備及服務,醫健設備,8926634184.0,2023-09-22T16:41:19,医疗保健,医疗保健设备及服务,医健设备,诺辉健康,06606.HK,89.3,ODSH,6606,8.92,19.500,29.4,6606.HK,,1000000.0,,+5.18,,+0.960,HKD,諾輝健康,B,,5.18,19.500,0.3
06608,百融雲-W,N,資訊科技,軟件服務,系統開發及顧問,5024503031.05,2023-09-22T16:41:19,科技,软件服务,系统开发及顾问,百融云-W,06608.HK,50.2,ODSH,6608,5.02,9.950,12.79,6608.HK,,1000000.0,,+4.08,17.74,+0.390,HKD,百融雲－Ｗ,B,,4.08,9.950,0.1
06609,心瑋醫療-B,N,醫療保健,醫療保健設備及服務,醫健設備,724435201.8,2023-09-22T16:41:19,医疗保健,医疗保健设备及服务,医健设备,心玮医疗-B,06609.HK,7.2,ODSH,6609,724.43,22.950,81.53,6609.HK,,1000.0,,0.00,,0.000,HKD,心瑋醫療－Ｂ,M,,0.0,22.950,0.0
06610,飛天雲動,N,資訊科技,軟件服務,,2841700000.0,2023-09-22T16:41:19,科技,软件服务,软件开发,飞天云动,06610.HK,28.4,ODSH,6610,2.84,1.570,73.97,6610.HK,,1000000.0,,+0.64,9.38,+0.010,HKD,飛天雲動,B,,0.64,1.570,0.7
06611,三巽集團,N,地產建築,地產,地產發展商,103355937.0,2023-09-22T16:41:19,地产建筑,地产,地产发展商,三巽集团,06611.HK,1.0,ODSH,6611,103.35,0.153,24.86,6611.HK,,1000.0,,-7.27,,-0.012,HKD,三巽集團,M,,-7.27,0.153,0.0
06616,環球新材國際,N,原材料,其他原材料,特殊化工用品,4819204813.48,2023-09-22T16:41:19,原材料,其他原材料,特殊化工用品,环球新材国际,06616.HK,48.2,ODSH,6616,4.81,3.890,10.78,6616.HK,,1000000.0,,0.00,15.67,0.000,HKD,環球新材國際,B,,0.0,3.890,0.1
06618,京東健康,N,醫療保健,藥品及生物科技,西藥分銷,132460124373.15,2023-09-22T16:41:19,医疗保健,药品及生物科技,西药分销,京东健康,06618.HK,1324.6,ODSH,6618,132.46,41.650,134.93,6618.HK,,1000000.0,,+3.74,302.25,+1.500,HKD,京東健康,B,,3.74,41.650,1.3
06622,兆科眼科-B,N,醫療保健,藥品及生物科技,醫藥品,1811000493.36,2023-09-22T16:41:19,医疗保健,药品及生物科技,医药品,兆科眼科-B,06622.HK,18.1,ODSH,6622,1.81,3.330,125.96,6622.HK,,1000.0,,+3.10,,+0.100,HKD,兆科眼科－Ｂ,B,,3.1,3.330,0.0
06623,陸控,N,金融,其他金融,信貸,19967588788.42,2023-09-22T16:41:19,金融,其他金融,信贷,陆控,06623.HK,199.7,ODSH,6623,19.96,17.420,10.71,6623.HK,,1000.0,3.50,+1.04,,+0.180,HKD,陸控,B,,1.04,17.420,0.0
06626,越秀服務,N,地產建築,地產,物業管理及服務,4550870229.23,2023-09-22T16:41:19,地产建筑,地产,物业管理及服务,越秀服务,06626.HK,45.5,ODSH,6626,4.55,2.990,2.24,6626.HK,,1000000.0,6.62,+3.82,9.81,+0.110,HKD,越秀服務,B,,3.82,2.990,0.0
06628,創勝集團-B,N,醫療保健,藥品及生物科技,生物技術,1686009292.5,2023-09-22T16:41:19,医疗保健,药品及生物科技,生物技术,创胜集团-B,06628.HK,16.9,ODSH,6628,1.68,3.900,5.9,6628.HK,,1000.0,,0.00,,0.000,HKD,創勝集團－Ｂ,B,,0.0,3.900,0.0
06633,青瓷遊戲,N,資訊科技,軟件服務,綫上遊戲,3359866230.0,2023-09-22T16:41:19,科技,软件服务,线上游戏,青瓷游戏,06633.HK,33.6,ODSH,6633,3.35,4.860,,6633.HK,,,,0.00,59.20,0.000,HKD,青瓷遊戲,B,,0.0,4.860,0.0
06638,金融壹賬通,N,資訊科技,軟件服務,,959384135.46,2023-09-22T16:41:19,科技,软件服务,软件开发,金融壹账通,06638.HK,9.6,ODSH,6638,959.38,0.820,73.87,6638.HK,,1000.0,,-2.38,,-0.020,HKD,金融壹賬通,M,,-2.38,0.820,0.0
06639,瑞爾集團,N,醫療保健,醫療保健設備及服務,醫療及醫學美容服務,4588760485.5,2023-09-22T16:41:19,医疗保健,医疗保健设备及服务,医疗及医学美容服务,瑞尔集团,06639.HK,45.9,ODSH,6639,4.58,7.890,5.22,6639.HK,,1000000.0,,+4.23,,+0.320,HKD,瑞爾集團,B,,4.23,7.890,0.1
06655,華新水泥,N,地產建築,建築,建築材料,5870412800.0,2023-09-22T16:41:19,地产建筑,建筑,建筑材料,华新水泥,06655.HK,58.7,ODSH,6655,5.87,7.990,3.38,6655.HK,,1000000.0,7.11,+0.50,5.45,+0.040,HKD,華新水泥,B,,0.5,7.990,0.0
06660,艾美疫苗,N,醫療保健,藥品及生物科技,醫藥品,19440861584.5,2023-09-22T16:41:19,医疗保健,药品及生物科技,医药品,艾美疫苗,06660.HK,194.4,ODSH,6660,19.44,39.500,1.24,6660.HK,,1000000.0,,-0.88,,-0.350,HKD,艾美疫苗,B,,-0.88,39.500,0.0
06661,湖州燃氣,N,公用事業,公用事業,燃氣,285185445.0,2023-09-22T16:41:19,公用事业,公用事业,燃气,湖州燃气,06661.HK,2.9,ODSH,6661,285.18,5.410,,6661.HK,,,6.12,0.00,8.05,0.000,HKD,湖州燃氣,M,,0.0,5.410,0.0
06663,國際永勝集團,N,非必需性消費,支援服務,其他支援服務,268000000.0,2023-09-22T16:41:19,非必需性消费,支援服务,其他支援服务,国际永胜集团,06663.HK,2.7,ODSH,6663,268.00,0.335,,6663.HK,,,4.48,0.00,15.16,0.000,HKD,國際永勝集團,M,,0.0,0.335,0.0
06666,恒大物業,N,地產建築,地產,物業管理及服務,8432432580.0,2023-09-22T16:41:19,地产建筑,地产,物业管理及服务,恒大物业,06666.HK,84.3,ODSH,6666,8.43,0.780,38.31,6666.HK,,1000000.0,,+14.71,5.42,+0.100,HKD,恒大物業,B,,14.71,0.780,0.4
06667,美因基因,N,醫療保健,藥品及生物科技,生物技術,2004779244.0,2023-09-22T16:41:19,医疗保健,药品及生物科技,生物技术,美因基因,06667.HK,20.0,ODSH,6667,2.00,8.380,1.01,6667.HK,,1000000.0,,-0.12,,-0.010,HKD,美因基因,B,,-0.12,8.380,0.0
06668,星盛商業,N,地產建築,地產,物業管理及服務,1425702600.0,2023-09-22T16:41:19,地产建筑,地产,物业管理及服务,星盛商业,06668.HK,14.3,ODSH,6668,1.42,1.400,135.29,6668.HK,,1000.0,5.00,0.00,8.20,0.000,HKD,星盛商業,B,,0.0,1.400,0.0
06669,先瑞達醫療-B,N,醫療保健,醫療保健設備及服務,醫健設備,3954971338.02,2023-09-22T16:41:19,医疗保健,医疗保健设备及服务,医健设备,先瑞达医疗-B,06669.HK,39.5,ODSH,6669,3.95,12.620,3.23,6669.HK,,1000000.0,,+2.60,47.78,+0.320,HKD,先瑞達醫療－Ｂ,B,,2.6,12.620,0.0
06677,遠洋服務,N,地產建築,地產,物業管理及服務,1112960000.0,2023-09-22T16:41:19,地产建筑,地产,物业管理及服务,远洋服务,06677.HK,11.1,ODSH,6677,1.11,0.940,24.8,6677.HK,,1000.0,15.00,+4.44,13.07,+0.040,HKD,遠洋服務,B,,4.44,0.940,0.0
06680,金力永磁,N,原材料,一般金屬及礦石,其他金屬及礦石,2011470912.0,2023-09-22T16:41:19,原材料,一般金属及矿石,其他金属及矿石,金力永磁,06680.HK,20.1,ODSH,6680,2.01,10.020,4.09,6680.HK,,1000000.0,1.78,+1.83,16.89,+0.180,HKD,金力永磁,B,,1.83,10.020,0.0
06683,巨星傳奇,N,必需性消費,食品飲料,非酒精飲料,6391043375.0,2023-09-22T16:41:19,必需性消费,食品饮料,非酒精饮料,巨星传奇,06683.HK,63.9,ODSH,6683,6.39,7.970,20.25,6683.HK,,1000000.0,,-0.13,,-0.010,HKD,巨星傳奇,B,,-0.13,7.970,0.2
06686,諾亞控股,N,金融,其他金融,資產管理,6149523187.5,2023-09-22T16:41:19,金融,其他金融,资产管理,诺亚控股,06686.HK,61.5,ODSH,6686,6.14,192.500,,6686.HK,,,3.12,0.00,5.97,0.000,HKD,諾亞控股,B,,0.0,192.500,0.0
06689,洪九果品,N,必需性消費,農產品,農產品相關,4898027936.45,2023-09-22T16:41:19,必需性消费,农产品,农产品相关,洪九果品,06689.HK,49.0,ODSH,6689,4.89,5.170,198.36,6689.HK,,1000000.0,,-3.90,1.45,-0.210,HKD,洪九果品,B,,-3.9,5.170,2.0
06690,海爾智家,N,非必需性消費,家庭電器及用品,家庭電器,70320287343.6,2023-09-22T16:41:19,非必需性消费,家庭电器及用品,家庭电器,海尔智家,06690.HK,703.2,ODSH,6690,70.32,24.600,135.45,6690.HK,,1000000.0,2.52,+1.86,13.82,+0.450,HKD,海爾智家,B,,1.86,24.600,1.4
06696,多想雲,N,非必需性消費,媒體及娛樂,廣告及宣傳,244000000.0,2023-09-22T16:41:19,非必需性消费,媒体及娱乐,广告及宣传,多想云,06696.HK,2.4,ODSH,6696,244.00,0.305,24.87,6696.HK,,1000.0,,-3.17,2.65,-0.010,HKD,多想雲,M,,-3.17,0.305,0.0
06698,星空華文,N,非必需性消費,媒體及娛樂,影視娛樂,10342065459.6,2023-09-22T16:41:19,非必需性消费,媒体及娱乐,影视娱乐,星空华文,06698.HK,103.4,ODSH,6698,10.34,25.950,20.41,6698.HK,,1000000.0,,+2.37,101.57,+0.600,HKD,星空華文,B,,2.37,25.950,0.2
06699,時代天使,N,醫療保健,醫療保健設備及服務,醫療及醫學美容服務,8872748312.4,2023-09-22T16:41:19,医疗保健,医疗保健设备及服务,医疗及医学美容服务,时代天使,06699.HK,88.7,ODSH,6699,8.87,52.350,20.78,6699.HK,,1000000.0,1.30,+4.28,36.32,+2.150,HKD,時代天使,B,,4.28,52.350,0.2
06805,金茂源環保,N,工業,工業工程,環保工程,898432560.0,2023-09-22T16:41:19,工业,工业工程,环保工程,金茂源环保,06805.HK,9.0,ODSH,6805,898.43,0.810,28.8,6805.HK,,1000.0,6.17,-1.22,7.14,-0.010,HKD,金茂源環保,M,,-1.22,0.810,0.0
06806,申萬宏源,N,金融,其他金融,證券及經紀,3806080000.0,2023-09-22T16:41:19,金融,其他金融,证券及经纪,申万宏源,06806.HK,38.1,ODSH,6806,3.80,1.520,3.57,6806.HK,,1000000.0,2.16,+2.01,12.11,+0.030,HKD,申萬宏源,B,,2.01,1.520,0.0
06808,高鑫零售,N,必需性消費,消費零售,超市及便利店,16885277319.0,2023-09-22T16:41:19,必需性消费,消费零售,超市及便利店,高鑫零售,06808.HK,168.9,ODSH,6808,16.88,1.770,5.07,6808.HK,,1000000.0,2.54,+2.91,139.37,+0.050,HKD,高鑫零售,B,,2.91,1.770,0.1
06811,太興集團,N,非必需性消費,旅遊及休閒設施,餐飲,965183040.0,2023-09-22T16:41:19,非必需性消费,旅游及休闲设施,餐饮,太兴集团,06811.HK,9.7,ODSH,6811,965.18,0.960,207.46,6811.HK,,1000.0,6.15,0.00,,0.000,HKD,太興集團,M,,0.0,0.960,0.0
06812,永順控股香港,N,非必需性消費,支援服務,其他支援服務,129000000.0,2023-09-22T16:41:19,非必需性消费,支援服务,其他支援服务,永顺控股香港,06812.HK,1.3,ODSH,6812,129.00,0.215,,6812.HK,,,7.67,0.00,5.22,0.000,HKD,永順控股香港,M,,0.0,0.215,0.0
06816,瑞港建設,N,地產建築,建築,重型基建,264000000.0,2023-09-22T16:41:19,地产建筑,建筑,重型基建,瑞港建设,06816.HK,2.6,ODSH,6816,264.00,0.330,,6816.HK,,,,0.00,,0.000,HKD,瑞港建設,M,,0.0,0.330,0.0
06818,中國光大銀行,N,金融,銀行,銀行,29921815780.0,2023-09-22T16:41:19,金融,银行,银行,中国光大银行,06818.HK,299.2,ODSH,6818,29.92,2.360,22.85,6818.HK,,1000000.0,8.81,+1.72,2.80,+0.040,HKD,中國光大銀行,B,,1.72,2.360,0.2
06819,中智全球,N,非必需性消費,支援服務,其他支援服務,2262723275.0,2023-09-22T16:41:20,非必需性消费,支援服务,其他支援服务,中智全球,06819.HK,22.6,ODSH,6819,2.26,5.000,134.28,6819.HK,,1000.0,,-0.40,,-0.020,HKD,中智全球,B,,-0.4,5.000,0.0
