股票代码,股票简称,港股@最新价,港股@最新涨跌幅,港股@所属恒生行业(二级),港股@所属概念,港股@总市值[20240308],港股@流通市值[20240308],港股@所属恒生行业,market_code,code
9663.HK,国鸿氢能,18.500,-2.632,工业工程,次新股[HK],9583770876.5,1471120000.0,工业,177,HK9663
1579.HK,颐海国际,11.740,-2.653,食物饮品,"节假日概念[HK],食品添加剂[HK]",12170858000.0,12170858000.0,必需性消费,177,HK1579
0065.HK,弘海高新资源,0.365,-2.667,煤炭,"meitanhk,煤化工[HK]",746851745.59,746851745.59,能源业,177,HK0065
1850.HK,鸿盛昌资源,0.730,-2.667,建筑,,105120000.0,105120000.0,地产建筑业,177,HK1850
80291.HK,华润啤酒-R,30.700,-2.694,,,109729775776.46,99596230983.5,必需性消费,177,K80291
1898.HK,中煤能源,8.580,-2.721,煤炭,"meitanhk,MSCI概念[HK],国企改革[HK],碳中和[HK]",161678274380.36,35235168540.0,能源业,177,HK1898
1289.HK,盛力达科技,0.710,-2.740,工业工程,现代服务业[HK],90880000.0,22720000.0,工业,177,HK1289
1529.HK,乐氏国际控股,0.141,-2.759,工用运输,,160920480.0,160920480.0,工业,177,HK1529
1283.HK,高升集团控股,0.700,-2.778,建筑,,560000000.0,560000000.0,地产建筑业,177,HK1283
8491.HK,Cool Link,0.345,-2.817,食物饮品,,137519760.0,137519760.0,必需性消费,178,HK8491
1183.HK,澳能建设,0.172,-2.825,建筑,充电桩概念股[HK],685591521.152,685591521.152,地产建筑业,177,HK1183
3603.HK,信基沙溪,0.205,-2.844,地产,,307500000.0,307500000.0,地产建筑业,177,HK3603
0708.HK,恒大汽车,0.340,-2.857,医疗保健设备和服务,"健康产业[HK],新经济[HK],新能源汽车[HK],知名公司[HK]",3686889620.0,3686889620.0,医疗保健业,177,HK0708
1555.HK,MI能源,0.034,-2.857,石油及天然气,"天然气[HK],页岩气[HK]",115141867.34,115141867.34,能源业,177,HK1555
1992.HK,复星旅游文化,4.080,-2.857,旅游及消闲设施,"旅游及观光[HK],节假日概念[HK],连锁酒店[HK]",5072975589.6,5072975589.6,非必需性消费,177,HK1992
8367.HK,倩碧控股,0.068,-2.857,旅游及消闲设施,餐饮连锁[HK],78257099.26,78257099.26,非必需性消费,178,HK8367
1697.HK,山东国信,0.335,-2.899,其他金融,,1560714750.0,390186225.0,金融业,177,HK1697
0663.HK,金山能源,0.100,-2.913,综合企业,天然气[HK],118725833.4,118725833.4,综合企业,177,HK0663
8487.HK,ISP Global,0.200,-2.913,资讯科技器材,电讯设备[HK],209325600.0,209325600.0,资讯科技业,178,HK8487
3773.HK,银盛数惠,2.330,-2.917,软件服务,移动互联网[HK],966950000.0,966950000.0,资讯科技业,177,HK3773
0185.HK,正商实业,0.330,-2.941,地产,"物业投资[HK],香港房地产[HK]",631417600.77,631417600.77,地产建筑业,177,HK0185
0862.HK,远见控股,0.033,-2.941,工用运输,移动互联网[HK],129498285.411,129498285.411,工业,177,HK0862
1631.HK,REF Holdings,0.330,-2.941,工用支援,,84480000.0,84480000.0,工业,177,HK1631
8509.HK,威扬酒业控股,0.330,-2.941,食物饮品,,132000000.0,132000000.0,必需性消费,178,HK8509
0227.HK,第一上海,0.131,-2.963,其他金融,"中资券商股[HK],物业投资[HK]",286979067.555,286979067.555,金融业,177,HK0227
2289.HK,创美药业,11.060,-2.983,药品及生物科技,生物医药[HK],1194480000.0,1194480000.0,医疗保健业,177,HK2289
1759.HK,中油洁能控股,0.650,-2.985,公用事业,氢能源[HK],140400000.0,140400000.0,公用事业,177,HK1759
6868.HK,天福,3.880,-3.000,食物饮品,"健康产业[HK],非酒精饮料[HK]",4222904544.8,4222904544.8,必需性消费,177,HK6868
0046.HK,科联系统,2.250,-3.017,软件服务,软件外包[HK],556848864.0,556848864.0,资讯科技业,177,HK0046
0731.HK,建发新胜,0.160,-3.030,原材料,"红筹股[HK],纸业股[HK]",226336133.12,226336133.12,原材料业,177,HK0731
0896.HK,兴胜创建,0.640,-3.030,建筑,,686767792.64,686767792.64,地产建筑业,177,HK0896
1273.HK,香港信贷,0.320,-3.030,其他金融,"互联网信贷[HK],小额贷款[HK]",132800000.0,132800000.0,金融业,177,HK1273
6610.HK,飞天云动,0.480,-3.030,软件服务,,868800000.0,868800000.0,资讯科技业,177,HK6610
1809.HK,浦林成山,7.020,-3.039,汽车,,4467808800.0,4467808800.0,非必需性消费,177,HK1809
2415.HK,梅斯健康,2.850,-3.061,医疗保健设备和服务,"互联网医疗[HK],次新股[HK]",1730437207.5,1730437207.5,医疗保健业,177,HK2415
0104.HK,冠亚商业,0.315,-3.077,专业零售,,235343814.3,235343814.3,非必需性消费,177,HK0104
0439.HK,光启科学,0.630,-3.077,软件服务,"人工智能[HK],现代服务业[HK]",387886518.18,387886518.18,资讯科技业,177,HK0439
1608.HK,伟能集团,0.315,-3.077,公用事业,数据中心[HK],2105192415.06,2105192415.06,公用事业,177,HK1608
8536.HK,TL Natural Gas,0.630,-3.077,石油及天然气,,115412850.0,115412850.0,能源业,178,HK8536
0673.HK,中国卫生集团,0.940,-3.093,医疗保健设备和服务,健康产业[HK],450255077.22,450255077.22,医疗保健业,177,HK0673
0726.HK,筑友智造科技,0.156,-3.106,地产,香港房地产[HK],483770933.88,483770933.88,地产建筑业,177,HK0726
0223.HK,易生活控股,0.310,-3.125,软件服务,页岩气[HK],350353243.74,350353243.74,资讯科技业,177,HK0223
0769.HK,中国稀土,0.310,-3.125,一般金属及矿石,"新材料[HK],稀土永磁[HK]",725927087.11,725927087.11,原材料业,177,HK0769
0327.HK,百富环球,5.800,-3.172,软件服务,"移动支付[HK],金融科技[HK]",6204898000.0,6204898000.0,资讯科技业,177,HK0327
0245.HK,中薇金融,0.061,-3.175,其他金融,文化传媒[HK],2117582014.25,2117582014.25,金融业,177,HK0245
3836.HK,和谐汽车,0.610,-3.175,专业零售,"汽车制造[HK],汽车零售[HK]",930082357.97,930082357.97,非必需性消费,177,HK3836
0636.HK,嘉里物流,8.460,-3.204,工用运输,"双十一[HK],物流[HK]",15290852233.32,15290852233.32,工业,177,HK0636
0682.HK,超大现代,0.030,-3.226,农业产品,农业现代化[HK],98867474.73,98867474.73,必需性消费,177,HK0682
1930.HK,勋龙,0.300,-3.226,工业工程,,198000000.0,198000000.0,工业,177,HK1930
2489.HK,集海资源,0.600,-3.226,黄金及贵金属,次新股[HK],1200000000.0,1200000000.0,原材料业,177,HK2489
1029.HK,铁货,0.149,-3.247,一般金属及矿石,"涉矿[HK],铁矿石[HK]",1269428931.293,1269428931.293,原材料业,177,HK1029
2409.HK,洲际船务,3.270,-3.254,工用运输,次新股[HK],1635000000.0,1635000000.0,工业,177,HK2409
1497.HK,燕之屋,9.790,-3.261,食物饮品,次新股[HK],4557245000.0,3220119947.0,必需性消费,177,HK1497
1216.HK,中原银行,0.295,-3.279,银行,内银股[HK],10782197879.99,2048775000.0,金融业,177,HK1216
1180.HK,汇彩控股,0.870,-3.333,旅游及消闲设施,博彩概念[HK],915401224.05,915401224.05,非必需性消费,177,HK1180
1225.HK,隆成金融,0.203,-3.333,其他金融,"三胎[HK],台资企业[HK],婴童[HK]",46755449.839,46755449.839,金融业,177,HK1225
8262.HK,宏强控股,0.029,-3.333,建筑,,23082260.0,23082260.0,地产建筑业,178,HK8262
3662.HK,星悦康旅,0.425,-3.409,地产,物业管理[HK],308656250.0,308656250.0,地产建筑业,177,HK3662
1123.HK,中港照相,0.141,-3.425,家庭电器及用品,"消费电子[HK],现代服务业[HK]",167129887.209,167129887.209,非必需性消费,177,HK1123
2025.HK,瑞丰动力,1.690,-3.429,汽车,比亚迪概念[HK],1352000000.0,1352000000.0,非必需性消费,177,HK2025
8279.HK,亚博科技控股,0.225,-3.434,旅游及消闲设施,"博彩概念[HK],彩票概念股[HK],阿里巴巴概念[HK]",2626277002.875,2626277002.875,非必需性消费,178,HK8279
1110.HK,金活医药集团,0.560,-3.448,药品及生物科技,健康产业[HK],348600000.0,348600000.0,医疗保健业,177,HK1110
2031.HK,澳至尊,0.280,-3.448,药品及生物科技,,213360000.0,213360000.0,医疗保健业,177,HK2031
2302.HK,中核国际,1.680,-3.448,一般金属及矿石,"核电核能[HK],涉矿[HK]",821802757.44,821802757.44,原材料业,177,HK2302
2008.HK,凤凰卫视,1.950,-3.465,媒体及娱乐,"影视娱乐[HK],文化传媒[HK]",973763602.5,973763602.5,非必需性消费,177,HK2008
9901.HK,新东方-S,70.800,-3.477,支援服务,"K12教育[HK],回港中概股[HK],教育服务[HK],知名公司[HK]",116335915832.4,116335915832.4,非必需性消费,177,HK9901
3839.HK,正大企业国际,0.820,-3.529,药品及生物科技,生物医药[HK],197389014.2,197389014.2,医疗保健业,177,HK3839
2179.HK,瑞科生物-B,8.180,-3.538,药品及生物科技,"抗疫[HK],生物医药B类[HK]",3950637340.0,2586014476.02,医疗保健业,177,HK2179
0128.HK,安宁控股,0.270,-3.571,专业零售,,445677842.52,445677842.52,非必需性消费,177,HK0128
0601.HK,稀镁科技,0.054,-3.571,一般金属及矿石,,32000135.562,32000135.562,原材料业,177,HK0601
8285.HK,森浩集团,0.027,-3.571,纺织及服饰,,15120000.0,15120000.0,非必需性消费,178,HK8285
8377.HK,维港育马,0.135,-3.571,纺织及服饰,,55234151.1,55234151.1,非必需性消费,178,HK8377
1718.HK,宏基集团控股,1.060,-3.636,建筑,基础建设[HK],101760000.0,101760000.0,地产建筑业,177,HK1718
0510.HK,时富金融服务集团,0.260,-3.704,其他金融,财产管理[HK],112105442.54,112105442.54,金融业,177,HK0510
1780.HK,B & D Strategic,1.300,-3.704,建筑,,806000000.0,806000000.0,地产建筑业,177,HK1780
9886.HK,叮当健康,1.290,-3.731,药品及生物科技,,1730500037.13,1730500037.13,医疗保健业,177,HK9886
0376.HK,云锋金融,0.760,-3.798,保险,"保险[HK],现代服务业[HK],蚂蚁集团概念[HK],阿里巴巴概念[HK]",2939673671.48,2939673671.48,金融业,177,HK0376
0164.HK,中国宝力科技,0.750,-3.846,媒体及娱乐,网络游戏[HK],63012504.75,63012504.75,非必需性消费,177,HK0164
8500.HK,天泓文创,0.750,-3.846,媒体及娱乐,,135000000.0,135000000.0,非必需性消费,178,HK8500
2169.HK,沧港铁路,1.000,-3.846,工用运输,,4000000000.0,4000000000.0,工业,177,HK2169
6900.HK,上坤地产,0.025,-3.846,地产,,51823500.0,51823500.0,地产建筑业,177,HK6900
3989.HK,首创环境,0.099,-3.884,公用事业,"环保[HK],生物质能发电[HK],节能环保[HK]",1415178583.533,1415178583.533,公用事业,177,HK3989
0954.HK,常茂生物,0.370,-3.896,食物饮品,"健康产业[HK],国企改革[HK],食品添加剂[HK]",195989000.0,67969000.0,必需性消费,177,HK0954
1987.HK,Beng Soon Mach,0.148,-3.896,建筑,基础建设[HK],148000000.0,148000000.0,地产建筑业,177,HK1987
0276.HK,蒙古能源,0.730,-3.947,煤炭,"meitanhk,天然气[HK]",137331869.77,137331869.77,能源业,177,HK0276
8296.HK,中国生命集团,0.073,-3.947,支援服务,殡葬[HK],64605000.0,64605000.0,非必需性消费,178,HK8296
1013.HK,伟俊集团控股,0.170,-3.955,资讯科技器材,"现代服务业[HK],电讯设备[HK]",45456220.27,45456220.27,资讯科技业,177,HK1013
1591.HK,汛和集团,0.024,-4.000,建筑,,96000000.0,96000000.0,地产建筑业,177,HK1591
1851.HK,银杏教育,0.960,-4.000,支援服务,教育服务[HK],480000000.0,480000000.0,非必需性消费,177,HK1851
1872.HK,冠轈控股,0.072,-4.000,专业零售,汽车零售[HK],64800000.0,64800000.0,非必需性消费,177,HK1872
1184.HK,时捷集团,3.350,-4.012,工业工程,"LED[HK],电子信息[HK]",2096555424.0,2096555424.0,工业,177,HK1184
1778.HK,彩生活,0.234,-4.098,地产,"京东概念[HK],物业管理[HK],现代服务业[HK]",348081026.436,348081026.436,地产建筑业,177,HK1778
3939.HK,万国国际矿业,5.850,-4.098,一般金属及矿石,"小金属[HK],金属铅[HK],金属锌[HK],铜[HK]",4843800000.0,4843800000.0,原材料业,177,HK3939
2299.HK,百宏实业,4.200,-4.110,纺织及服饰,,8897498400.0,8897498400.0,非必需性消费,177,HK2299
8406.HK,中国口腔产业,0.070,-4.110,家庭电器及用品,玩具及消闲用品[HK],79800000.0,79800000.0,非必需性消费,178,HK8406
1515.HK,华润医疗,3.730,-4.113,医疗保健设备和服务,"专科医院[HK],医药股[HK],新经济[HK],民营医院[HK],生物医药[HK]",4836603404.68,4836603404.68,医疗保健业,177,HK1515
0623.HK,中视金桥,0.930,-4.124,媒体及娱乐,文化传媒[HK],429320894.1,429320894.1,非必需性消费,177,HK0623
0802.HK,中国钱包,0.046,-4.167,软件服务,"区块链概念[HK],电子信息[HK]",27763113.608,27763113.608,资讯科技业,177,HK0802
0150.HK,Hypebeast,0.182,-4.211,媒体及娱乐,,373851520.042,373851520.042,非必需性消费,177,HK0150
9860.HK,艾迪康控股,11.800,-4.221,医疗保健设备和服务,次新股[HK],8582786533.8,8582786533.8,医疗保健业,177,HK9860
3878.HK,Vicon Holdings,0.204,-4.225,建筑,基础建设[HK],97838400.0,97838400.0,地产建筑业,177,HK3878
1185.HK,中国航天万源,0.045,-4.255,工业工程,"军工股[HK],红筹股[HK],风电[HK]",196604805.06,196604805.06,工业,177,HK1185
2477.HK,经纬天地,2.700,-4.255,电讯,次新股[HK],1350000000.0,1350000000.0,电讯业,177,HK2477
0142.HK,第一太平,3.590,-4.267,食物饮品,,15229715446.3,15229715446.3,必需性消费,177,HK0142
2498.HK,速腾聚创,39.200,-4.274,软件服务,次新股[HK],17676825381.6,17676825381.6,资讯科技业,177,HK2498
1407.HK,交运燃气,0.445,-4.301,石油及天然气,,195800000.0,195800000.0,能源业,177,HK1407
0701.HK,北海集团,0.330,-4.348,建筑,"殡葬[HK],现代服务业[HK]",628216277.7,628216277.7,地产建筑业,177,HK0701
0784.HK,凌锐控股,0.088,-4.348,建筑,,70400000.0,70400000.0,地产建筑业,177,HK0784
1172.HK,融太集团,0.044,-4.348,工用支援,现代服务业[HK],254284653.04,254284653.04,工业,177,HK1172
3366.HK,华侨城(亚洲),0.176,-4.348,地产,香港房地产[HK],131712416.0,131712416.0,地产建筑业,177,HK3366
9676.HK,十月稻田,22.000,-4.348,农业产品,次新股[HK],23499369300.0,5638609900.0,必需性消费,177,HK9676
1167.HK,加科思-B,1.740,-4.396,药品及生物科技,生物医药B类[HK],1377653839.2,1377653839.2,医疗保健业,177,HK1167
0379.HK,恒嘉融资租赁,0.043,-4.444,其他金融,,72554018.68,72554018.68,金融业,177,HK0379
0058.HK,新威国际,0.064,-4.478,建筑,电子信息[HK],11494400.0,11494400.0,地产建筑业,177,HK0058
0832.HK,建业地产,0.085,-4.494,地产,内地房地产[HK],258325717.65,258325717.65,地产建筑业,177,HK0832
9900.HK,德益控股,0.850,-4.494,建筑,,316200000.0,316200000.0,地产建筑业,177,HK9900
9930.HK,宏信建发,1.700,-4.494,工业工程,次新股[HK],5435314800.0,5435314800.0,工业,177,HK9930
0987.HK,中国再生能源投资,0.127,-4.511,公用事业,节能环保[HK],318281997.928,318281997.928,公用事业,177,HK0987
1676.HK,中国升海集团,1.900,-4.523,食物饮品,,273600000.0,273600000.0,必需性消费,177,HK1676
0108.HK,国锐生活,0.315,-4.546,地产,"物业投资[HK],物业管理[HK]",1007802805.59,1007802805.59,地产建筑业,177,HK0108
3999.HK,大成食品,0.630,-4.546,农业产品,"农业现代化[HK],台资企业[HK]",640199070.0,640199070.0,必需性消费,177,HK3999
8311.HK,圆美光电,0.168,-4.546,资讯科技器材,"电子信息[HK],电讯设备[HK]",249259441.368,249259441.368,资讯科技业,178,HK8311
8535.HK,荧德控股,0.042,-4.546,建筑,,50400000.0,50400000.0,地产建筑业,178,HK8535
9699.HK,顺丰同城,8.360,-4.566,软件服务,"物流[HK],知名公司[HK]",7803706430.52,6367751883.24,资讯科技业,177,HK9699
0894.HK,万裕科技,0.310,-4.615,工业工程,电子信息[HK],147419735.54,147419735.54,工业,177,HK0894
2405.HK,力盟科技,2.840,-4.698,媒体及娱乐,次新股[HK],2272000000.0,2272000000.0,非必需性消费,177,HK2405
8309.HK,万成环球控股,0.060,-4.762,支援服务,,36000000.0,36000000.0,非必需性消费,178,HK8309
8547.HK,Pacific Legend,0.200,-4.762,家庭电器及用品,家具[HK],42516000.0,42516000.0,非必需性消费,178,HK8547
1773.HK,天立国际控股,4.390,-4.772,支援服务,"K12教育[HK],教育服务[HK]",9456060000.0,9456060000.0,非必需性消费,177,HK1773
1329.HK,首创钜大,0.790,-4.819,地产,新材料[HK],759615384.98,759615384.98,地产建筑业,177,HK1329
3332.HK,中生联合,0.395,-4.819,药品及生物科技,健康产业[HK],373787856.15,107625492.0,医疗保健业,177,HK3332
0789.HK,雅天妮集团,0.590,-4.839,纺织及服饰,品牌服饰[HK],651341195.52,651341195.52,非必需性消费,177,HK0789
0893.HK,中国铁钛,0.059,-4.839,一般金属及矿石,"涉矿[HK],铁矿石[HK]",132691909.19,132691909.19,原材料业,177,HK0893
1130.HK,中国环境资源,0.039,-4.878,汽车,农业现代化[HK],95309983.704,95309983.704,非必需性消费,177,HK1130
0913.HK,港湾数字,0.770,-4.938,其他金融,财产管理[HK],216509893.6,216509893.6,金融业,177,HK0913
0007.HK,智富资源投资,0.019,-5.000,家庭电器及用品,天然气[HK],60042673.243,60042673.243,非必需性消费,177,HK0007
0557.HK,天元医疗,0.760,-5.000,医疗保健设备和服务,"现代服务业[HK],辅助生殖[HK]",303224438.24,303224438.24,医疗保健业,177,HK0557
0871.HK,中国疏浚环保,0.076,-5.000,建筑,"基础建设[HK],节能环保[HK]",114294994.0,114294994.0,地产建筑业,177,HK0871
8428.HK,国茂控股,0.570,-5.000,旅游及消闲设施,餐饮连锁[HK],53186468.58,53186468.58,非必需性消费,178,HK8428
8431.HK,浩柏国际,0.190,-5.000,旅游及消闲设施,,58806900.0,58806900.0,非必需性消费,178,HK8431
6628.HK,创胜集团-B,2.090,-5.000,药品及生物科技,生物医药B类[HK],912024533.75,912024533.75,医疗保健业,177,HK6628
2517.HK,锅圈,6.050,-5.024,食物饮品,次新股[HK],16621530420.0,10878253779.8,必需性消费,177,HK2517
2185.HK,百心安-B,2.430,-5.078,医疗保健设备和服务,生物医药B类[HK],574022672.46,574022672.46,医疗保健业,177,HK2185
6805.HK,金茂源环保,0.930,-5.102,工业工程,,1031533680.0,1031533680.0,工业,177,HK6805
8412.HK,新爱德集团,0.930,-5.102,旅游及消闲设施,餐饮连锁[HK],94746168.0,94746168.0,非必需性消费,178,HK8412
8136.HK,英马斯集团,0.037,-5.128,家庭电器及用品,家具[HK],37000000.0,37000000.0,非必需性消费,178,HK8136
0482.HK,圣马丁国际,0.036,-5.263,家庭电器及用品,"台资企业[HK],消费电子[HK],电子信息[HK]",44294534.1,44294534.1,非必需性消费,177,HK0482
1026.HK,环球实业科技,0.072,-5.263,公用事业,移动支付[HK],396936000.0,396936000.0,公用事业,177,HK1026
8186.HK,曼妠,1.980,-5.263,原材料,,225459907.2,225459907.2,原材料业,178,HK8186
2480.HK,绿竹生物-B,19.600,-5.314,药品及生物科技,次新股[HK],3968001027.2,3968001027.2,医疗保健业,177,HK2480
0500.HK,先丰服务集团,0.230,-5.350,支援服务,现代服务业[HK],552778752.63,552778752.63,非必需性消费,177,HK0500
1932.HK,中漆集团,0.265,-5.357,原材料,,265000000.0,265000000.0,原材料业,177,HK1932
1751.HK,景联集团,0.440,-5.376,建筑,,106444800.0,106444800.0,地产建筑业,177,HK1751
3302.HK,精技集团,0.246,-5.385,工业工程,,226416774.924,226416774.924,工业,177,HK3302
0072.HK,超媒体控股,0.208,-5.455,媒体及娱乐,文化传媒[HK],91177353.072,91177353.072,非必需性消费,177,HK0072
0866.HK,中国秦发,0.520,-5.455,煤炭,"meitanhk,煤化工[HK]",1296575272.2,1296575272.2,能源业,177,HK0866
