isin,slug,name.originalValue,name.translations.others,name.translations.en,overview.lastPrice,changeToPrevDay,turnover,marketCapitalisation,overview.dateTimeLastPrice,market.originalValue,market.translations.de,market.translations.en,segment.originalValue,segment.translations.others,industrySector.originalValue,industrySector.translations.others,instrumentType.originalValue,instrumentType.translations.de,instrumentType.translations.en,securityType.originalValue,securityType.translations.de,securityType.translations.en,originCountry.originalValue,originCountry.translations.de,originCountry.translations.en,sector.originalValue,subsector.originalValue,subsector.translations.others,industrySector.translations.de,industrySector.translations.en,subsector.translations.de,subsector.translations.en,segment,sector,subsector,originCountry.translations.others
IT0000072618,intesa-sanpaolo-s-p-a,INTESA SANPAOLO,Intesa Sanpaolo S.p.A.,,2.522,1.0012014417,128875.07,47889753600.0,2023-07-20T17:35:53+02:00,OPEN,Freiverkehr,Open Market,,,81,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,IT,Italien,Italy,,,,Banken und Versicherungen,Bank/insurance,,,,,,
GB00BMX86B70,haleon-plc-ls-0-01,"HALEON PLC LS 0,01",,,3.875,1.8396846254,125791.89,35783958750.0,2023-07-20T17:02:10+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,GB,Großbritannien,Great Britain,,,,Ausländische Aktien,Foreign shares,,,,,,
US35671D8570,freeport-mcmoran-inc,FREEPORT-MCMORAN INC.,Freeport-McMoRan Inc.,,38.045,6.3749475744,124605.32,61366585000.0,2023-07-20T17:35:51+02:00,OPEN,Freiverkehr,Open Market,,,110,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"NE-Metalle, Draht- und Kabelwerke","Non-ferrous metals, wire plantsand cabels",,,,,,USA
DE000A161077,ernst-russ-ag,ERNST RUSS AG NA O.N.,Ernst Russ AG,,5.22,-0.5714285715,124056.06,169284600.0,2023-07-20T17:36:26+02:00,OPEN,Freiverkehr,Open Market,SCALE,Scale,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Financial Services,Diversified Financial,,Sonstige deutsche Aktien,Other german shares,Diversifizierte Finanzen,Diversified Financial,,,,
GB00B0130H42,itm-power-plc,"ITM POWER PLC LS-,05",ITM Power PLC,,1.085,2.9900332225,121784.05,597463930.0,2023-07-20T17:35:56+02:00,OPEN,Freiverkehr,Open Market,,,61,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,GB,Großbritannien,Great Britain,,,,Elektronik und Elektrik,Electronic engineering,,,,,,
DE000A255G02,enapter-ag-inh-o-n,ENAPTER AG INH O.N.,,,11.45,0.8810572687,120572.45,311440000.0,2023-07-20T17:36:17+02:00,REGULATED,Regulierter Markt,Regulated Market,STANDARD,General Standard,70,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Industrial,Renewable Energies,,Versorgung und Energie,Service/energy,Erneuerbare Energien,Renewable Energies,,,,
DE000A2DA588,max-automation-se-na-o-n,MAX AUTOMATION SE NA O.N.,,,5.62,-0.3546099291,120190.04,231768800.0,2023-07-20T17:36:12+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Industrial,"Industrial, Diversified",,Holdinggesellschaften,Holding companies,"Industrielle Produkte, diversifiziert","Industrial, Diversified",,,,
FR0000121485,kering-s-a,KERING S.A. INH. EO 4,Kering S.A.,,541.6,1.9770288081,119767.9,67196312000.0,2023-07-20T17:35:50+02:00,OPEN,Freiverkehr,Open Market,,,140,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Kaufhäuser,Stores,,,,,,
US12468P1049,c3-ai-inc-cl-a-dl-001,"C3 AI INC. CL.A DL -,001",,,35.66,-6.0094886664,119170.6,,2023-07-20T17:35:52+02:00,OPEN,Freiverkehr,Open Market,,,172,Software,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,,,,,,,,USA
US0605051046,bank-of-america-corp,"BANK AMERICA DL 0,01",Bank of America Corp.,,28.2,0.5706134094,119153.02,225624534000.0,2023-07-20T17:35:40+02:00,OPEN,Freiverkehr,Open Market,,,81,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Banken und Versicherungen,Bank/insurance,,,,,,USA
US08862E1091,beyond-meat-inc,BEYOND MEAT INC.,,,14.156,-11.6244225247,116225.35,897504556.0,2023-07-20T17:35:59+02:00,OPEN,Freiverkehr,Open Market,,,150,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,,,,,,USA
DE0007274136,sto-se-co-kgaa,STO SE+CO.KGAA VZO O.N.,Sto SE & Co. KGaA,,153.6,0.6553079947,116080.4,1053696000.0,2023-07-20T17:35:26+02:00,REGULATED,Regulierter Markt,Regulated Market,STANDARD,General Standard,51,,1003,Vorzugsaktien,Preffered shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Consumer,Home Construction & Furnishings,,Chemie und Pharmazeutik,Chemistry/pharmacy,Wohnungsbau & Einrichtung,Home Construction & Furnishings,,,,
US46625H1005,jpmorgan-chase-co,JPMORGAN CHASE DL 1,JPMorgan Chase & Co.,,139.9,1.3034033309,115508.8,574279707000.0,2023-07-20T17:35:55+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Holdinggesellschaften,Holding companies,,,,,,USA
LU2356314745,novem-group-s-a,NOVEM GROUP S.A. EO 1,Novem Group S.A.,,10.4,0.0,114133.4,447512000.0,2023-07-20T17:35:53+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,LU,Luxemburg,Luxembourg ,Automobile,Auto Parts & Equipment,,Ausländische Aktien,Foreign shares,Autoteile & Ausrüstung,Auto Parts & Equipment,,,,
US8825081040,texas-instruments-inc,TEXAS INSTR. DL 1,Texas Instruments Inc.,,162.22,-1.5535866004,113984.1,282395820400.0,2023-07-20T14:48:23+02:00,OPEN,Freiverkehr,Open Market,,,61,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Elektronik und Elektrik,Electronic engineering,,,,,,USA
DE0005408884,leoni-ag,LEONI AG NA O.N.,Leoni AG,,0.2085,30.149812734,110688.13,6811695.0,2023-07-20T17:36:38+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Automobile,Auto Parts & Equipment,,Holdinggesellschaften,Holding companies,Autoteile & Ausrüstung,Auto Parts & Equipment,,,,
US2358511028,danaher-corp,"DANAHER CORP. DL-,01",Danaher Corp.,,220.3,1.4739751266,109445.6,191506790000.0,2023-07-20T17:35:46+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
DE000A12UP37,norcom-information-technology-gmbh-co-kgaa,NORCOM INF.TECHN. INH ON,NorCom Information Technology GmbH & Co. KGaA,,8.0,-7.5144508671,109076.1,17040000.0,2023-07-20T17:36:15+02:00,REGULATED,Regulierter Markt,Regulated Market,STANDARD,General Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Software,Internet,Internet,Sonstige deutsche Aktien,Other german shares,,,,,,
US6092071058,mondelez-international-inc,MONDELEZ INTL INC. A,Mondelez International Inc.,,66.22,2.1283158544,107001.62,92153804820.0,2023-07-20T17:35:59+02:00,OPEN,Freiverkehr,Open Market,,,150,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,,,,,,USA
US0126531013,albemarle,"ALBEMARLE CORP. DL-,01",Albemarle Corp. ,,201.8,-3.5833731486,106995.28,23644906000.0,2023-07-20T17:35:51+02:00,OPEN,Freiverkehr,Open Market,,,51,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Chemie und Pharmazeutik,Chemistry/pharmacy,,,,,,USA
NL0013654783,prosus-nv-eo-05,"PROSUS NV EO -,05",,,66.99,-1.1801150613,104818.67,210132892200.0,2023-07-20T17:35:50+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,NL,Niederlande,Netherlands ,,,,Ausländische Aktien,Foreign shares,,,,,,
DE0005229504,bijou-brigitte-ag,BIJOU BRIGITTE O.N.,Bijou Brigitte AG,,46.4,-0.8547008548,104573.3,375840000.0,2023-07-20T17:36:13+02:00,REGULATED,Regulierter Markt,Regulated Market,STANDARD,General Standard,171,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Retail,"Retail, Specialty",,Handel,Trade,"Einzelhandel, speziell","Retail, Specialty",,,,
DE000LS1LUS9,lang-schwarz-ag-na-o-n,LANG + SCHWARZ AG NA O.N.,,,8.72,0.6928406466,101802.88,82316800.0,2023-07-20T17:36:28+02:00,OPEN,Freiverkehr,Open Market,BASIC,Basic Board,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,,,,Sonstige deutsche Aktien,Other german shares,,,,,,
US5007541064,kraft-heinz-co,"KRAFT HEINZ CO.DL -,01",Kraft Heinz Co.,,32.7,1.7265515632,101522.77,40646100000.0,2023-07-20T17:35:41+02:00,OPEN,Freiverkehr,Open Market,,,150,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,,,,,,USA
DE0005232805,bertrandt-ag,BERTRANDT AG O.N.,Bertrandt AG,,48.25,-0.1035196688,98714.85,489255000.0,2023-07-20T17:36:25+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Automobile,Auto Parts & Equipment,,Sonstige deutsche Aktien,Other german shares,Autoteile & Ausrüstung,Auto Parts & Equipment,,,,
US4370761029,home-depot-inc,"HOME DEPOT INC. DL-,05",Home Depot Inc.,,286.6,0.5614035087,98610.0,514160400000.0,2023-07-20T17:35:31+02:00,OPEN,Freiverkehr,Open Market,,,130,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Bau und Baustoffe,Construction/ construction materials,,,,,,USA
US0311621009,amgen-inc,"AMGEN INC. DL-,0001",Amgen Inc.,,213.6,2.3969319271,97977.2,114062400000.0,2023-07-20T17:35:35+02:00,OPEN,Freiverkehr,Open Market,,,51,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Chemie und Pharmazeutik,Chemistry/pharmacy,,,,,,USA
US0138721065,alcoa-corp-o-n,ALCOA CORP. O.N.,,,30.2,-3.4835410675,97880.47,5599170600.0,2023-07-20T17:35:33+02:00,OPEN,Freiverkehr,Open Market,,,101,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Stahl,Steel,,,,,,USA
DE000A0XYG76,deutsche-rohstoff-ag,DT.ROHSTOFF AG NA O.N.,Deutsche Rohstoff AG,,26.8,-0.3717472119,97356.1,134000000.0,2023-07-20T17:36:10+02:00,OPEN,Freiverkehr,Open Market,SCALE,Scale,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Basic Resources,Mining,,Holdinggesellschaften,Holding companies,Bergbau,Mining,,,,
DE000A0Z1JH9,psi-aktiengesellschaft,PSI SOFTWARE AG NA O.N.,PSI Aktiengesellschaft,,32.5,0.3086419753,96810.95,510250000.0,2023-07-20T17:36:03+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,172,Software,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Software,Software,Software,,,,,,,,
US0090661010,airbnb-inc,"AIRBNB INC. DL-,01",Airbnb Inc.,,130.2,-0.9283214123,95995.0,53121600000.0,2023-07-20T17:29:34+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
AT0000785407,fabasoft-ag,FABASOFT AG,Fabasoft AG,,17.8,-0.5586592179,95839.8,195800000.0,2023-07-20T17:35:35+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,172,Software,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,AT,Österreich,Austria,Software,Software,Software,,,,,,,,
US5128071082,lam-research-corp,"LAM RESEARCH CORP.DL-,001",LAM Research Corp.,,563.3,-2.6106500692,95199.8,77160834000.0,2023-07-20T15:23:44+02:00,OPEN,Freiverkehr,Open Market,,,61,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Elektronik und Elektrik,Electronic engineering,,,,,,USA
US58933Y1055,merck-co-inc,"MERCK CO. DL-,01",Merck & Co. Inc.,,97.2,2.6399155227,94973.2,347694120000.0,2023-07-20T17:35:42+02:00,OPEN,Freiverkehr,Open Market,,,51,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Chemie und Pharmazeutik,Chemistry/pharmacy,,,,,,USA
FR0000125007,compagnie-de-saint-gobain-s-a,ST GOBAIN EO 4,Compagnie de Saint-Gobain S.A.,,58.44,0.9500777336,94456.18,30141598800.0,2023-07-20T17:35:55+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Holdinggesellschaften,Holding companies,,,,,,
US00507V1098,activision-blizzard-inc,ACTIVISION BLIZZARD INC.,Activision Blizzard Inc.,,82.9,0.9744214372,92167.35,100548581000.0,2023-07-20T17:35:49+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
DE000A31C305,mynaric-ag-na,MYNARIC AG NA O.N.,Mynaric AG,,22.9,-2.966101695,91607.5,142667000.0,2023-07-20T17:35:59+02:00,OPEN,Freiverkehr,Open Market,SCALE,Scale,172,Software,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Technology,Communication Technology,,,,Kommunikationstechnologie,Communication Technology,,,,
DE000A1TNV91,bitcoin-group-se,BITCOIN GROUP SE O.N.,Bitcoin Group SE,,22.1,-0.8968609866,91179.65,110500000.0,2023-07-20T17:36:08+02:00,OPEN,Freiverkehr,Open Market,,,172,Software,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,,,,,,,,,,,
DK0060094928,orsted-a-s-dk-10,ORSTED A/S DK 10,,,81.26,-2.7757836804,90087.96,34160078800.0,2023-07-20T17:35:51+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DK,Dänemark,Denmark,,,,Ausländische Aktien,Foreign shares,,,,,,
FR0010208488,engie-s-a,ENGIE S.A. INH. EO 1,ENGIE S.A.,,15.378,2.0708880923,90052.38,37449889620.0,2023-07-20T17:35:47+02:00,OPEN,Freiverkehr,Open Market,,,70,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Versorgung und Energie,Service/energy,,,,,,
DE000A1X3W00,medigene-na-o-n-konv,MEDIGENE AG NA O.N.,MEDIGENE NA O.N. KONV.,,1.9,-3.5532994924,89415.1,46664000.0,2023-07-20T17:36:04+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Pharma & Healthcare,Biotechnology,,Sonstige deutsche Aktien,Other german shares,Biotechnologie,Biotechnology,,,,
AT0000606306,raiffeisen-bank-intl-ag,RAIFFEISEN BK INTL INH.,Raiffeisen Bank Intl AG,,14.56,-1.1541072641,88219.02,4789366400.0,2023-07-20T17:35:57+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,AT,Österreich,Austria,,,,Ausländische Aktien,Foreign shares,,,,,,
DE000A1YC996,the-social-chain-ag,THE SOCIAL CHAIN AG NA ON,The Social Chain AG,,1.67,6.3694267515,86147.48,30677900.0,2023-07-20T17:36:20+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Media,Advertising,,Sonstige deutsche Aktien,Other german shares,Werbung,Advertising,,,,
DE0005654933,einhell-germany-ag,EINHELL GERMANY VZO O.N.,Einhell Germany AG,,150.4,-2.3376623377,85970.0,567008000.0,2023-07-20T17:36:02+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,61,,1003,Vorzugsaktien,Preffered shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Consumer,Home Construction & Furnishings,,Elektronik und Elektrik,Electronic engineering,Wohnungsbau & Einrichtung,Home Construction & Furnishings,,,,
US57636Q1040,mastercard-inc,"MASTERCARD INC.A DL-,0001",MasterCard Inc.,,357.0,0.0560538116,85857.4,502299000000.0,2023-07-20T17:35:38+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
FR0000124141,veolia-environnement,VEOLIA ENVIRONNE. EO 5,VEOLIA ENVIRONNEMENT,,29.55,1.0256410256,83185.17,21115543500.0,2023-07-20T17:35:45+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Ausländische Aktien,Foreign shares,,,,,,
AT0000A25NJ6,wolftank-adisa-hldg-o-n,WOLFTANK-ADISA HLDG O.N.,,,13.4,-0.7407407408,82393.6,64320000.0,2023-07-20T17:35:33+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,AT,Österreich,Austria,,,,Holdinggesellschaften,Holding companies,,,,,,
FR0000120644,danone,"DANONE S.A. EO -,25",Danone,,55.95,0.8835196538,82387.78,37813248000.0,2023-07-20T17:35:34+02:00,OPEN,Freiverkehr,Open Market,,,150,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,,,,,,
US1729674242,citigroup-inc,"CITIGROUP INC. DL -,01",Citigroup Inc.,,42.42,0.4261363636,81711.44,131488001400.0,2023-07-20T17:35:39+02:00,OPEN,Freiverkehr,Open Market,,,81,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Banken und Versicherungen,Bank/insurance,,,,,,USA
DE000A2GS633,allgeier-se,ALLGEIER SE NA O.N.,Allgeier SE,,24.05,0.6276150627,81120.5,275132000.0,2023-07-20T17:36:06+02:00,REGULATED,Regulierter Markt,Regulated Market,STANDARD,General Standard,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Software,IT-Services,,Holdinggesellschaften,Holding companies,IT-Dienstleistungen,IT-Services,,,,
US6745991058,occidental-petroleum-corp,"OCCIDENTAL PET. DL-,20",Occidental Petroleum Corp.,,54.3,0.6487488415,80671.0,59649093000.0,2023-07-20T17:02:59+02:00,OPEN,Freiverkehr,Open Market,,,120,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"Kali, Erdöl, Erdgas, Kohle","Potash, oil, natural gas, carbon",,,,,,USA
US37045V1008,general-motors-co,"GENERAL MOTORS DL-,01",General Motors Co.,,34.975,-0.2708867979,77897.71,48965000000.0,2023-07-20T17:35:43+02:00,OPEN,Freiverkehr,Open Market,,,91,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Fahrzeug- und Maschinenbau,Automotive and mechanical engineering,,,,,,USA
DE0005855183,ms-industrie-ag,MS INDUSTRIE AG,MS Industrie AG,,1.62,0.6211180124,74432.91,48600000.0,2023-07-20T17:36:06+02:00,REGULATED,Regulierter Markt,Regulated Market,STANDARD,General Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Financial Services,Diversified Financial,,Sonstige deutsche Aktien,Other german shares,Diversifizierte Finanzen,Diversified Financial,,,,
FR0000120578,sanofi-aventis-s-a,SANOFI SA INHABER EO 2,Sanofi-Aventis S.A.,,98.05,2.5305866359,73961.26,123625362000.0,2023-07-20T17:35:55+02:00,OPEN,Freiverkehr,Open Market,,,51,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Chemie und Pharmazeutik,Chemistry/pharmacy,,,,,,
US2441991054,deere-co,DEERE CO. DL 1,Deere & Co.,,393.0,0.7175807278,73817.5,210816990000.0,2023-07-20T17:35:40+02:00,OPEN,Freiverkehr,Open Market,,,91,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Fahrzeug- und Maschinenbau,Automotive and mechanical engineering,,,,,,USA
US3364331070,first-solar-inc,"FIRST SOLAR INC. D -,001","First Solar, Inc.",,178.88,-0.6884299356,72912.56,19070396800.0,2023-07-20T17:35:33+02:00,OPEN,Freiverkehr,Open Market,,,70,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Versorgung und Energie,Service/energy,,,,,,USA
US9100471096,united-continental-holdg-inc,"UTD AIRLINES HLDGS DL-,01",United Continental Holdg. Inc.,,49.54,2.5036209393,72738.74,16041596940.0,2023-07-20T15:32:28+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Holdinggesellschaften,Holding companies,,,,,,USA
DE000A2GS609,smartbroker-holding-ag,SMARTBROKER HLDG INH O.N.,Smartbroker Holding AG,,8.7,-1.8058690745,71431.86,136416000.0,2023-07-20T17:35:59+02:00,OPEN,Freiverkehr,Open Market,BASIC,Basic Board,174,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Financial Services,Diversified Financial,,Internet-Dienstleister,Internet Service Provider,Diversifizierte Finanzen,Diversified Financial,,,,
US4878361082,kellogg-co,"KELLOGG CO. DL -,25",Kellogg Co.,,60.48,1.7154389505,70721.04,25474780800.0,2023-07-20T17:35:50+02:00,OPEN,Freiverkehr,Open Market,,,150,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,,,,,,USA
DE000BFB0027,metro-ag-vzo-o-n,METRO AG VZO O.N.,,,7.0,-0.7092198582,69249.0,2541700000.0,2023-07-20T17:35:08+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1003,Vorzugsaktien,Preffered shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Retail,"Retail, Multiline",,Holdinggesellschaften,Holding companies,"Einzelhandel, Multiline","Retail, Multiline",,,,
LU2010095458,global-fashion-group-s-a,"GLOBAL FASHION GRP EO-,01",,Global Fashion Group S.A.,0.604,-2.6591458502,69219.1,135169160.0,2023-07-20T17:35:51+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,LU,Luxemburg,Luxembourg ,Retail,"Retail, Internet",,Ausländische Aktien,Foreign shares,"Einzelhandel, Internet","Retail, Internet",,,,
