股票代码,股票简称,流通市值,总市值,最新价,涨跌幅
000599.SZ,青岛双星,35.0,35.0,4.28,2.88
002788.SZ,鹭燕医药,37.9,38.8,9.99,2.88
605580.SH,恒盛能源,9.7,38.0,13.58,2.88
300779.SZ,惠城环保,52.4,59.5,55.19,2.87
688228.SH,开普云,34.0,34.0,50.61,2.87
600699.SH,均胜电子,222.5,222.5,16.26,2.85
300657.SZ,弘信电子,82.2,90.1,18.45,2.84
300167.SZ,ST迪威迅,9.1,10.5,2.9,2.84
002962.SZ,五方光电,25.2,36.2,12.34,2.83
301276.SZ,嘉曼服饰,7.0,27.8,25.77,2.83
300634.SZ,彩讯股份,120.7,127.7,28.75,2.83
300901.SZ,中胤时尚,14.6,28.8,12.02,2.82
600976.SH,健民集团,114.6,115.1,75.05,2.82
600829.SH,人民同泰,42.3,42.3,7.3,2.82
002033.SZ,丽江股份,58.2,58.2,10.6,2.81
002211.SZ,ST宏达,14.2,14.2,3.29,2.81
300418.SZ,昆仑万维,648.9,713.8,59.7,2.81
300864.SZ,南大环境,9.1,36.4,23.45,2.81
688292.SH,浩瀚深度,12.7,55.3,35.18,2.81
600729.SH,重庆百货,120.8,122.2,30.06,2.8
603042.SH,华脉科技,21.8,21.8,13.57,2.8
688496.SH,清越科技,16.7,87.6,19.46,2.8
600331.SH,宏达股份,89.6,89.6,4.41,2.8
300651.SZ,金陵体育,18.5,31.3,24.3,2.79
603161.SH,科华控股,19.6,19.6,14.73,2.79
301309.SZ,万得凯,7.1,28.4,28.4,2.79
002816.SZ,*ST和科,9.6,9.6,9.59,2.79
600903.SH,贵州燃气,101.2,101.2,8.89,2.77
603790.SH,雅运股份,27.7,27.7,14.46,2.77
002555.SZ,三七互娱,533.7,723.7,32.63,2.77
000717.SZ,中南股份,72.0,72.0,2.97,2.77
600835.SH,上海机电,113.8,144.3,14.11,2.77
600556.SH,天下秀,141.2,141.2,7.81,2.76
002231.SZ,奥维通信,20.9,24.6,7.08,2.76
300930.SZ,屹通新材,7.5,25.3,25.34,2.76
002181.SZ,粤传媒,63.4,64.9,5.59,2.76
300532.SZ,今天国际,41.1,59.7,19.44,2.75
603699.SH,纽威股份,106.4,106.4,14.21,2.75
601928.SH,凤凰传媒,342.8,342.8,13.47,2.75
301322.SZ,绿通科技,16.8,70.7,67.4,2.74
300877.SZ,金春股份,9.8,20.7,17.25,2.74
601998.SH,中信银行,2307.5,3315.1,6.77,2.73
002659.SZ,凯文教育,31.1,31.6,5.28,2.72
300220.SZ,ST金运,10.3,10.3,6.79,2.72
300031.SZ,宝通科技,105.9,126.4,30.66,2.71
300494.SZ,盛天网络,85.0,109.3,40.22,2.71
300242.SZ,佳云科技,23.9,24.2,3.81,2.7
600237.SH,铜峰电子,41.0,41.0,7.27,2.68
688117.SH,圣诺生物,18.3,31.0,38.69,2.68
688078.SH,龙软科技,37.0,37.0,51.82,2.67
600479.SH,千金药业,54.7,56.2,13.08,2.67
300255.SZ,常山药业,50.4,50.6,5.41,2.66
603035.SH,常熟汽饰,72.1,72.1,18.97,2.65
300359.SZ,全通教育,44.1,44.1,6.97,2.65
688025.SH,杰普特,65.6,65.6,69.1,2.64
002488.SZ,金固股份,60.2,66.2,6.61,2.64
301331.SZ,恩威医药,7.3,29.0,41.4,2.63
600858.SH,银座股份,30.3,30.5,5.86,2.63
603233.SH,大参林,314.9,315.4,33.23,2.63
603859.SH,能科科技,80.2,80.2,48.12,2.62
002156.SZ,通富微电,379.2,379.2,25.06,2.62
605186.SH,健麾信息,29.8,60.7,44.65,2.62
603093.SH,南华期货,66.9,66.9,10.97,2.62
605162.SH,XD新中港,9.9,39.2,9.8,2.62
300349.SZ,金卡智能,52.3,58.9,13.72,2.62
002235.SZ,安妮股份,38.7,40.9,7.06,2.62
688059.SH,华锐精密,28.0,48.8,79.25,2.62
300264.SZ,佳创视讯,25.2,30.5,7.07,2.61
688152.SH,麒麟信安,20.8,93.0,176.08,2.61
300808.SZ,久量股份,12.0,22.7,14.16,2.61
603073.SH,彩蝶实业,6.2,24.7,21.26,2.61
300976.SZ,达瑞电子,19.4,49.1,52.0,2.6
603867.SH,新化股份,69.5,69.5,37.45,2.6
002373.SZ,千方科技,189.5,218.1,13.8,2.6
300816.SZ,艾可蓝,13.7,23.1,28.79,2.6
301075.SZ,多瑞医药,7.1,20.8,26.04,2.6
600491.SH,龙元建设,78.5,78.5,5.13,2.6
688435.SH,英方软件,19.0,90.0,107.78,2.6
603787.SH,新日股份,36.3,36.3,17.77,2.6
300723.SZ,一品红,62.8,136.2,31.67,2.59
600158.SH,中体产业,83.0,110.3,11.5,2.59
605055.SH,迎丰股份,5.9,26.2,5.95,2.59
300123.SZ,亚光科技,70.6,72.0,7.15,2.58
002453.SZ,华软科技,65.7,94.9,10.74,2.58
600292.SH,远达环保,46.6,46.6,5.97,2.58
603206.SH,嘉环科技,15.3,53.5,17.52,2.58
600060.SH,海信视像,293.1,297.4,22.74,2.57
000892.SZ,欢瑞世纪,34.0,47.0,4.79,2.57
688220.SH,翱捷科技-U,180.6,337.7,80.72,2.57
300407.SZ,凯发电气,20.9,29.4,9.62,2.56
600831.SH,广电网络,45.6,45.6,6.42,2.56
002123.SZ,梦网科技,96.5,113.3,14.05,2.55
603803.SH,瑞斯康达,35.5,36.6,8.44,2.55
002859.SZ,洁美科技,107.6,117.0,26.95,2.55
688700.SH,东威科技,103.9,171.2,78.59,2.54
002112.SZ,三变科技,27.0,27.5,10.48,2.54
002369.SZ,卓翼科技,32.0,32.0,5.65,2.54
603708.SH,家家悦,81.0,86.2,13.32,2.54
300534.SZ,陇神戎发,32.8,33.1,10.9,2.54
002101.SZ,广东鸿图,102.6,102.6,19.4,2.54
300563.SZ,神宇股份,16.9,24.5,13.77,2.53
300462.SZ,华铭智能,16.1,22.1,11.76,2.53
688678.SH,福立旺,17.2,33.1,19.07,2.53
603278.SH,大业股份,28.2,28.3,9.78,2.52
605299.SH,舒华体育,15.3,55.3,13.45,2.52
301263.SZ,泰恩康,46.7,86.8,20.4,2.51
002248.SZ,华东数控,27.6,27.6,8.99,2.51
688114.SH,华大智造,31.7,379.2,91.23,2.51
002687.SZ,乔治白,19.7,24.9,4.91,2.51
002737.SZ,葵花药业,158.0,158.0,27.05,2.5
300286.SZ,安科瑞,73.0,89.8,41.82,2.5
000692.SZ,*ST惠天,13.1,13.1,2.46,2.5
601607.SH,上海医药,452.4,867.6,23.43,2.49
603112.SH,华翔股份,17.6,48.7,11.13,2.49
301001.SZ,凯淳股份,10.8,25.1,31.39,2.48
300978.SZ,东箭科技,16.9,54.1,12.81,2.48
600558.SH,大西洋,33.4,33.4,3.72,2.48
688166.SH,博瑞医药,97.8,97.8,23.16,2.48
000523.SZ,广州浪奇,45.6,60.8,3.31,2.48
301091.SZ,深城交,26.7,57.0,18.27,2.47
002264.SZ,新华都,40.7,44.9,6.23,2.47
301107.SZ,瑜欣电子,6.4,21.7,29.5,2.47
002238.SZ,天威视讯,60.0,60.0,7.48,2.47
001330.SZ,博纳影业,26.3,131.7,9.58,2.46
002006.SZ,精工科技,102.5,102.5,22.51,2.46
688981.SH,中芯国际,1077.4,4361.9,55.04,2.46
603223.SH,恒通股份,80.9,104.4,20.47,2.45
600576.SH,祥源文旅,54.4,93.8,8.79,2.45
002629.SZ,仁智股份,13.0,16.5,3.77,2.45
603535.SH,嘉诚国际,33.8,36.2,15.5,2.45
688395.SH,正弦电气,9.5,20.9,24.3,2.45
300680.SZ,隆盛科技,33.4,44.6,19.3,2.44
603703.SH,盛洋科技,43.9,43.9,14.7,2.44
601827.SH,三峰环境,126.9,126.9,7.56,2.44
300175.SZ,朗源股份,15.8,15.8,3.36,2.44
688141.SH,杰华特,21.6,195.3,43.7,2.44
600367.SH,红星发展,41.9,41.9,14.29,2.44
300985.SZ,致远新能,9.5,34.7,26.06,2.44
301083.SZ,百胜智能,11.3,38.2,21.47,2.43
688099.SH,晶晨股份,391.3,391.3,94.02,2.43
000679.SZ,大连友谊,18.0,18.0,5.06,2.43
000727.SZ,冠捷科技,72.1,95.6,2.11,2.43
000026.SZ,飞亚达,45.9,52.9,12.67,2.43
600628.SH,新世界,49.2,49.2,7.61,2.42
001229.SZ,魅视科技,8.6,34.3,34.31,2.42
600539.SH,狮头股份,15.6,15.6,6.78,2.42
300315.SZ,掌趣科技,154.8,163.8,5.94,2.41
600706.SH,曲江文旅,42.0,42.2,16.55,2.41
002579.SZ,中京电子,59.3,62.4,10.19,2.41
300578.SZ,会畅通讯,41.2,42.5,21.23,2.41
603220.SH,中贝通信,48.2,48.6,14.44,2.41
601333.SH,广深铁路,192.2,240.8,3.4,2.41
000887.SZ,中鼎股份,167.5,167.9,12.75,2.41
002693.SZ,双成药业,26.2,26.5,6.38,2.41
300108.SZ,*ST吉药,14.0,14.2,2.13,2.4
000543.SZ,皖能电力,154.6,154.6,6.82,2.4
301183.SZ,东田微,21.2,44.0,55.0,2.4
301041.SZ,金百泽,21.5,37.3,34.99,2.4
688698.SH,伟创电气,13.7,54.1,29.91,2.4
002115.SZ,三维通信,45.3,52.2,6.44,2.38
603922.SH,金鸿顺,29.7,29.7,23.22,2.38
600977.SH,中国电影,281.4,281.4,15.07,2.38
603518.SH,锦泓集团,37.5,37.5,10.81,2.37
688020.SH,方邦股份,42.7,42.7,53.21,2.37
601939.SH,建设银行,622.6,16225.7,6.49,2.37
603828.SH,柯利达,18.1,18.1,3.03,2.36
603109.SH,神驰机电,36.8,37.2,17.77,2.36
001289.SZ,龙源电力,28.3,1781.2,21.25,2.36
002923.SZ,润都股份,35.7,46.5,13.88,2.36
000885.SZ,城发环境,89.2,89.2,13.89,2.36
002678.SZ,珠江钢琴,82.5,82.9,6.08,2.36
002771.SZ,真视通,22.0,27.4,13.04,2.35
837006.BJ,晟楠科技,3.6,12.5,14.36,2.35
300344.SZ,立方数科,41.7,41.9,6.53,2.35
000526.SZ,学大教育,33.9,33.9,28.75,2.35
600112.SH,ST天成,15.5,15.5,3.05,2.35
002426.SZ,胜利精密,68.7,75.0,2.18,2.35
000428.SZ,华天酒店,44.5,44.5,4.37,2.34
000017.SZ,深中华A,13.2,30.1,4.37,2.34
605277.SH,新亚电子,14.4,35.4,18.36,2.34
603116.SH,红蜻蜓,35.3,35.3,6.12,2.34
301033.SZ,迈普医学,16.8,30.0,45.47,2.34
003033.SZ,征和工业,7.9,26.9,32.91,2.33
300422.SZ,博世科,26.1,33.3,6.59,2.33
300419.SZ,浩丰科技,24.2,24.2,6.59,2.33
300440.SZ,运达科技,33.1,33.2,7.47,2.33
000544.SZ,中原环保,72.8,72.8,7.47,2.33
001314.SZ,亿道信息,16.0,64.2,45.71,2.33
002275.SZ,桂林三金,104.5,111.2,18.93,2.32
002973.SZ,侨银股份,25.3,50.5,12.36,2.32
301311.SZ,昆船智能,15.9,63.6,26.49,2.32
000061.SZ,农产品,105.0,105.0,6.19,2.31
601988.SH,中国银行,8388.5,11716.6,3.98,2.31
600708.SH,光明地产,49.4,49.5,2.22,2.3
600380.SH,健康元,265.8,265.8,13.78,2.3
002344.SZ,海宁皮城,68.4,68.5,5.34,2.3
601225.SH,陕西煤业,1685.0,1685.0,17.38,2.3
603133.SH,*ST碳元,15.9,15.9,7.58,2.29
002727.SZ,一心堂,111.0,165.3,27.73,2.29
301236.SZ,软通动力,167.6,281.6,44.33,2.28
002558.SZ,巨人网络,405.0,405.0,20.2,2.28
301133.SZ,金钟股份,7.3,25.3,23.81,2.28
301189.SZ,奥尼电子,13.1,36.7,31.91,2.28
002021.SZ,*ST中捷,12.4,12.4,1.8,2.27
002900.SZ,哈三联,21.6,41.5,13.1,2.26
002799.SZ,环球印务,30.7,39.0,12.2,2.26
600739.SH,辽宁成大,207.4,207.4,13.56,2.26
003006.SZ,百亚股份,38.0,75.9,17.64,2.26
600664.SH,哈药股份,91.4,91.6,3.63,2.25
600358.SH,国旅联合,27.5,27.5,5.45,2.25
002296.SZ,辉煌科技,29.9,33.7,8.65,2.25
603358.SH,华达科技,86.0,86.0,19.59,2.24
000156.SZ,华数传媒,149.8,177.3,9.57,2.24
300668.SZ,杰恩设计,20.2,30.7,25.53,2.24
300473.SZ,德尔股份,25.2,25.4,16.88,2.24
603359.SH,东珠生态,49.0,49.0,10.98,2.23
603081.SH,大丰实业,68.4,69.3,16.93,2.23
600839.SH,四川长虹,211.4,211.4,4.58,2.23
831855.BJ,浙江大农,1.2,5.1,6.88,2.23
688590.SH,新致软件,36.2,53.7,22.48,2.23
600767.SH,退市运盛,1.6,1.6,0.46,2.22
300647.SZ,超频三,32.6,33.7,7.36,2.22
002863.SZ,今飞凯达,29.8,29.8,5.98,2.22
000023.SZ,ST深天,9.0,9.0,6.46,2.22
002206.SZ,海利得,50.7,64.7,5.54,2.21
300571.SZ,平治信息,42.3,51.0,36.58,2.21
600012.SH,皖通高速,124.1,176.6,10.65,2.21
300368.SZ,汇金股份,36.1,37.0,6.95,2.21
300789.SZ,唐源电气,15.3,22.3,20.39,2.21
300434.SZ,金石亚药,52.4,63.4,15.79,2.2
872925.BJ,锦好医疗,5.7,10.1,20.44,2.2
603730.SH,岱美股份,171.5,171.5,13.49,2.2
002354.SZ,天娱数科,120.6,123.4,7.46,2.19
688278.SH,特宝生物,182.2,182.2,44.78,2.19
600310.SH,桂东电力,56.8,68.4,4.67,2.19
600710.SH,苏美达,97.7,97.7,7.48,2.19
301277.SZ,新天地,10.8,43.1,21.57,2.18
002983.SZ,芯瑞达,28.7,50.6,27.23,2.18
600540.SH,新赛股份,27.3,27.3,4.7,2.17
002590.SZ,万安科技,40.7,42.8,8.93,2.17
002157.SZ,*ST正邦,57.2,74.9,2.35,2.17
300500.SZ,启迪设计,29.4,31.1,17.87,2.17
603683.SH,晶华新材,24.3,24.6,11.31,2.17
301073.SZ,君亭酒店,42.7,72.1,55.63,2.17
603955.SH,大千生态,21.8,21.8,16.03,2.17
300660.SZ,江苏雷利,84.5,84.6,26.89,2.17
600609.SH,金杯汽车,62.0,62.0,4.73,2.16
603768.SH,常青股份,32.8,32.8,16.1,2.16
688480.SH,赛恩斯,5.9,27.4,28.91,2.16
300329.SZ,海伦钢琴,18.0,18.0,7.12,2.15
600167.SH,联美控股,163.4,163.4,7.14,2.15
601028.SH,玉龙股份,85.7,85.7,10.95,2.15
600032.SH,浙江新能,25.8,297.9,12.39,2.14
002400.SZ,省广集团,88.6,91.5,5.25,2.14
688168.SH,安博通,29.9,29.9,39.15,2.14
002760.SZ,凤形股份,23.9,29.4,27.22,2.14
300844.SZ,山水比德,5.0,19.1,29.62,2.14
300182.SZ,捷成股份,148.7,177.2,6.72,2.13
002357.SZ,富临运业,21.1,21.1,6.72,2.13
603825.SH,华扬联众,36.5,36.5,14.41,2.13
002645.SZ,华宏科技,61.6,70.2,12.07,2.12
301408.SZ,华人健康,10.3,73.4,18.35,2.11
000524.SZ,岭南控股,71.2,71.2,10.63,2.11
600983.SH,惠而浦,59.4,59.4,7.75,2.11
605088.SH,冠盛股份,13.0,27.4,16.5,2.1
001696.SZ,宗申动力,59.5,77.9,6.8,2.1
000793.SZ,华闻集团,47.7,48.5,2.43,2.1
002588.SZ,史丹利,45.6,73.2,6.33,2.1
603321.SH,梅轮电梯,22.5,22.5,7.32,2.09
002253.SZ,川大智胜,33.6,36.4,16.14,2.09
002753.SZ,永东股份,17.8,27.6,7.34,2.09
002377.SZ,国创高新,22.4,22.4,2.45,2.08
000513.SZ,丽珠集团,234.9,362.7,38.77,2.08
300664.SZ,鹏鹞环保,45.3,46.7,5.89,2.08
002086.SZ,*ST东洋,18.6,22.3,2.95,2.08
600814.SH,杭州解百,66.9,68.8,9.35,2.07
300765.SZ,新诺威,135.4,161.3,13.78,2.07
002583.SZ,海能达,72.0,107.3,5.91,2.07
300096.SZ,易联众,26.0,29.7,6.9,2.07
002595.SZ,豪迈科技,178.8,268.2,33.53,2.07
600138.SH,中青旅,96.4,96.4,13.32,2.07
002569.SZ,ST步森,7.6,7.8,5.44,2.06
002465.SZ,海格通信,223.1,228.1,9.9,2.06
002763.SZ,汇洁股份,16.6,36.6,8.92,2.06
600198.SH,大唐电信,61.1,91.2,6.94,2.06
002038.SZ,双鹭药业,80.2,96.8,9.42,2.06
300550.SZ,和仁科技,46.6,46.9,17.85,2.06
002970.SZ,锐明技术,32.6,52.3,30.25,2.06
301069.SZ,凯盛新材,34.8,104.3,24.8,2.06
688533.SH,上声电子,18.5,73.9,46.17,2.06
301042.SZ,安联锐视,13.9,22.7,32.77,2.06
600156.SH,华升股份,18.0,18.0,4.47,2.05
688378.SH,奥来德,47.0,72.2,50.21,2.05
300404.SZ,博济医药,29.6,40.5,10.95,2.05
000590.SZ,启迪药业,21.5,21.5,8.97,2.05
603689.SH,XD皖天然,39.9,40.6,8.48,2.05
301229.SZ,纽泰格,9.9,23.2,28.98,2.04
688418.SH,震有科技,27.2,39.7,20.5,2.04
301321.SZ,翰博高新,14.0,28.0,15.0,2.04
000561.SZ,烽火电子,57.3,57.6,9.52,2.04
002090.SZ,金智科技,52.1,52.7,13.03,2.04
002969.SZ,嘉美包装,21.2,38.6,4.01,2.04
002117.SZ,东港股份,52.0,52.0,9.53,2.03
000546.SZ,金圆股份,60.7,66.6,8.53,2.03
603701.SH,德宏股份,35.4,35.4,13.55,2.03
300520.SZ,科大国创,55.0,58.4,23.61,2.03
600329.SH,达仁堂,297.8,405.3,52.62,2.02
603367.SH,辰欣药业,73.0,73.5,16.22,2.01
600529.SH,山东药玻,171.9,171.9,25.9,2.01
002898.SZ,赛隆药业,11.3,19.7,11.18,2.01
600594.SH,益佰制药,48.3,48.3,6.1,2.01
300590.SZ,移为通信,41.2,55.9,12.2,2.01
300284.SZ,苏交科,53.1,77.0,6.1,2.01
002561.SZ,徐家汇,37.7,38.0,9.15,2.01
300233.SZ,金城医药,73.4,78.5,20.35,2.01
301283.SZ,聚胶股份,8.4,33.8,42.24,2.0
603990.SH,麦迪科技,41.6,45.8,19.4,2.0
002404.SZ,嘉欣丝绸,30.7,38.4,6.65,1.99
300085.SZ,银之杰,67.4,90.4,12.79,1.99
000554.SZ,泰山石油,20.5,27.1,5.64,1.99
603533.SH,掌阅科技,128.5,128.5,29.27,1.99
688291.SH,金橙子,7.5,31.7,30.84,1.98
600246.SH,万通发展,126.9,126.9,6.18,1.98
003016.SZ,欣贺股份,15.2,44.5,10.3,1.98
002355.SZ,兴民智通,25.5,25.6,4.12,1.98
603052.SH,可川科技,7.5,29.8,30.94,1.98
600455.SH,博通股份,14.5,14.5,23.22,1.98
688433.SH,华曙高科,9.6,115.5,27.88,1.98
603657.SH,春光科技,22.4,22.8,16.54,1.97
688012.SH,中微公司,1083.7,1083.7,175.3,1.97
600356.SH,恒丰纸业,23.2,23.2,7.78,1.97
688090.SH,瑞松科技,22.4,22.4,33.23,1.96
600517.SH,国网英大,327.1,327.1,5.72,1.96
300403.SZ,汉宇集团,30.6,47.0,7.8,1.96
300979.SZ,华利集团,60.8,485.9,41.64,1.96
601098.SH,中南传媒,243.5,243.5,13.56,1.95
002077.SZ,大港股份,91.0,91.0,15.68,1.95
000566.SZ,海南海药,60.9,67.9,5.23,1.95
301391.SZ,卡莱特,17.2,73.3,107.75,1.95
600129.SH,太极集团,362.2,362.2,65.04,1.94
600201.SH,生物股份,117.6,117.6,10.5,1.94
002103.SZ,广博股份,26.6,33.7,6.3,1.94
002128.SZ,电投能源,262.5,306.2,13.66,1.94
002871.SZ,伟隆股份,14.9,27.7,12.61,1.94
301169.SZ,零点有数,13.3,34.2,47.3,1.94
600066.SH,宇通客车,291.4,291.4,13.16,1.94
600959.SH,江苏有线,184.5,184.5,3.69,1.93
301208.SZ,中亦科技,9.9,39.7,59.58,1.93
688266.SH,泽璟制药-U,77.9,143.7,54.34,1.93
002796.SZ,世嘉科技,25.7,28.0,11.08,1.93
603882.SH,金域医学,345.4,347.7,74.41,1.93
603019.SH,中科曙光,750.9,757.8,51.76,1.93
603291.SH,联合水务,6.5,65.0,15.35,1.93
002728.SZ,特一药业,39.1,56.1,17.48,1.92
873593.BJ,鼎智科技,16.6,44.3,92.2,1.92
688111.SH,金山办公,2215.5,2215.5,480.05,1.92
000558.SZ,莱茵体育,41.1,41.1,3.19,1.92
002748.SZ,世龙实业,21.7,21.7,9.04,1.92
603808.SH,歌力思,47.1,47.1,12.77,1.92
603626.SH,科森科技,38.4,38.6,6.92,1.91
002952.SZ,亚世光电,23.0,29.0,17.62,1.91
688332.SH,中科蓝讯,25.8,106.4,88.65,1.91
002029.SZ,七匹狼,46.5,48.5,6.42,1.9
603877.SH,太平鸟,116.4,117.3,24.62,1.9
000628.SZ,高新发展,28.8,52.8,15.0,1.9
603587.SH,地素时尚,71.8,72.3,15.02,1.9
605266.SH,健之佳,47.7,80.9,81.55,1.9
002855.SZ,捷荣技术,25.1,25.1,10.2,1.9
301102.SZ,兆讯传媒,17.2,69.9,34.93,1.9
301235.SZ,华康医疗,16.9,35.8,33.9,1.89
000682.SZ,东方电子,122.7,122.7,9.15,1.89
002649.SZ,博彦科技,78.5,89.2,15.08,1.89
002546.SZ,新联电子,46.5,49.5,5.93,1.89
000586.SZ,汇源通信,25.0,25.0,12.94,1.89
603758.SH,秦安股份,42.7,42.7,9.72,1.89
603389.SH,亚振家居,14.2,14.2,5.4,1.89
300812.SZ,易天股份,17.9,31.8,22.72,1.88
605258.SH,协和电子,9.6,22.4,25.44,1.88
300213.SZ,佳讯飞鸿,38.8,41.9,7.05,1.88
301110.SZ,青木股份,14.2,40.5,60.8,1.88
002624.SZ,完美世界,347.2,368.6,19.0,1.88
002864.SZ,盘龙药业,30.6,45.8,47.28,1.87
600818.SH,中路股份,55.7,75.2,23.39,1.87
002929.SZ,润建股份,67.5,97.5,41.92,1.87
300582.SZ,英飞特,31.1,42.1,14.16,1.87
603706.SH,东方环宇,27.9,27.9,14.73,1.87
000060.SZ,中金岭南,183.5,183.5,4.91,1.87
600774.SH,汉商集团,37.0,37.0,12.55,1.87
002098.SZ,浔兴股份,21.5,21.5,6.01,1.86
000503.SZ,国新健康,113.4,114.4,12.62,1.86
300689.SZ,澄天伟业,22.7,26.6,23.05,1.86
603037.SH,凯众股份,17.9,17.9,17.04,1.85
601007.SH,金陵饭店,36.5,36.5,9.35,1.85
300183.SZ,东软载波,59.0,81.4,17.6,1.85
300819.SZ,聚杰微纤,18.6,20.5,13.77,1.85
688618.SH,三旺通信,17.7,52.5,69.97,1.85
002105.SZ,信隆健康,22.4,22.4,6.07,1.85
000419.SZ,通程控股,30.0,30.0,5.52,1.85
603421.SH,鼎信通讯,64.8,64.8,9.94,1.84
301182.SZ,凯旺科技,8.2,21.7,22.66,1.84
002955.SZ,鸿合科技,48.4,61.0,26.06,1.84
603777.SH,来伊份,52.3,52.3,15.55,1.83
600599.SH,ST熊猫,18.5,18.5,11.12,1.83
301419.SZ,阿莱德,9.1,38.4,38.39,1.83
301305.SZ,朗坤环境,12.5,54.2,22.27,1.83
300670.SZ,大烨智能,18.9,28.2,8.91,1.83
300561.SZ,汇金科技,22.2,40.3,12.28,1.82
000532.SZ,华金资本,38.4,38.5,11.17,1.82
601869.SH,长飞光纤,145.5,271.3,35.8,1.82
688170.SH,德龙激光,26.5,41.7,40.33,1.82
002107.SZ,沃华医药,38.3,38.8,6.73,1.82
601816.SH,京沪高铁,2754.9,2754.9,5.61,1.81
600982.SH,宁波能源,49.7,50.2,4.49,1.81
600481.SH,双良节能,231.2,231.2,12.36,1.81
300950.SZ,德固特,12.2,30.4,20.25,1.81
002148.SZ,北纬科技,27.9,34.6,6.19,1.81
605303.SH,园林股份,7.7,18.2,11.27,1.81
688609.SH,九联科技,33.4,50.8,10.15,1.81
601158.SH,重庆水务,270.7,270.7,5.64,1.81
832885.BJ,星辰科技,5.2,10.2,11.86,1.8
688787.SH,海天瑞声,45.8,67.0,155.5,1.8
300486.SZ,东杰智能,35.1,36.9,9.05,1.8
600730.SH,中国高科,39.8,39.8,6.79,1.8
300815.SZ,玉禾田,64.1,65.9,19.83,1.8
688625.SH,呈和科技,33.4,55.2,41.39,1.8
002485.SZ,*ST雪发,21.6,21.6,3.97,1.79
300853.SZ,申昊科技,31.2,49.2,33.5,1.79
300222.SZ,科大智能,54.2,66.6,8.53,1.79
300047.SZ,天源迪科,45.7,54.4,8.53,1.79
603200.SH,上海洗霸,33.8,33.8,19.38,1.79
600258.SH,首旅酒店,219.9,229.8,20.54,1.78
688619.SH,罗普特,14.3,30.0,15.98,1.78
001367.SZ,海森药业,8.6,34.9,51.38,1.78
002012.SZ,凯恩股份,29.3,29.4,6.28,1.78
603515.SH,欧普照明,155.0,155.1,20.57,1.78
600705.SH,中航产融,352.2,353.2,4.0,1.78
600016.SH,民生银行,1418.5,1751.3,4.0,1.78
300070.SZ,碧水源,156.2,207.7,5.73,1.78
300164.SZ,通源石油,22.3,27.1,4.59,1.77
300155.SZ,安居宝,17.1,29.0,5.17,1.77
600867.SH,通化东宝,228.8,229.3,11.5,1.77
603226.SH,菲林格尔,18.4,18.4,5.18,1.77
300586.SZ,美联新材,64.6,85.9,12.1,1.77
003007.SZ,直真科技,10.2,27.6,26.51,1.77
600713.SH,南京医药,60.1,75.6,5.77,1.76
002489.SZ,浙江永强,76.0,87.9,4.04,1.76
002247.SZ,聚力文化,14.9,19.7,2.31,1.76
002539.SZ,云图控股,63.6,111.7,9.25,1.76
430047.BJ,诺思兰德,28.0,38.8,15.04,1.76
000973.SZ,佛塑科技,44.8,44.8,4.63,1.76
300771.SZ,智莱科技,18.2,26.4,11.0,1.76
000690.SZ,宝新能源,164.0,164.1,7.54,1.75
000404.SZ,长虹华意,48.4,48.5,6.97,1.75
603153.SH,上海建科,10.5,78.6,19.18,1.75
600056.SH,中国医药,208.6,208.7,13.95,1.75
301128.SZ,强瑞技术,9.7,26.2,35.52,1.75
600566.SH,济川药业,277.5,279.3,30.3,1.75
300519.SZ,新光药业,19.3,27.0,16.9,1.75
300043.SZ,星辉娱乐,38.3,50.8,4.08,1.75
839680.BJ,广道数字,6.2,10.2,15.18,1.74
003003.SZ,天元股份,9.6,18.6,10.51,1.74
600615.SH,丰华股份,16.4,16.5,8.76,1.74
300597.SZ,吉大通信,23.7,25.5,9.36,1.74
603351.SH,威尔药业,35.0,35.7,26.38,1.74
688004.SH,博汇科技,15.7,22.3,39.3,1.73
600322.SH,天房发展,19.5,19.5,1.76,1.73
600029.SH,南方航空,602.0,1067.3,5.89,1.73
002085.SZ,万丰奥威,139.2,139.2,6.5,1.72
600561.SH,江西长运,12.6,15.1,5.32,1.72
002402.SZ,和而泰,133.2,154.8,16.61,1.71
600072.SH,中船科技,187.8,187.8,25.51,1.71
600037.SH,歌华有线,123.9,123.9,8.9,1.71
300487.SZ,蓝晓科技,193.3,322.1,96.12,1.71
603968.SH,醋化股份,36.4,37.3,17.82,1.71
000836.SZ,富通信息,35.9,35.9,2.97,1.71
002467.SZ,二六三,72.7,74.1,5.35,1.71
003041.SZ,真爱美家,7.3,22.9,19.08,1.71
003004.SZ,声迅股份,10.7,25.9,31.62,1.7
600824.SH,益民集团,37.7,37.7,3.58,1.7
605108.SH,同庆楼,27.3,86.9,33.43,1.7
688310.SH,迈得医疗,33.1,33.1,39.48,1.7
603813.SH,原尚股份,12.8,15.3,14.4,1.69
600035.SH,楚天高速,67.8,67.8,4.21,1.69
000952.SZ,广济药业,24.8,25.6,7.22,1.69
601900.SH,南方传媒,232.0,232.0,25.9,1.69
301113.SZ,雅艺科技,5.1,19.4,27.71,1.69
002869.SZ,金溢科技,35.6,42.3,23.54,1.68
600981.SH,汇鸿集团,67.7,67.7,3.02,1.68
000697.SZ,*ST炼石,38.4,44.7,6.65,1.68
